Geografi,År,Kjønn,Alder,Krefttyper,Måltall,value
Tinn,2014-2023,kvinner,0-74 år,Brystkreft (C50),"per 100 000, standardisert",146.475090461132
Tinn,2014-2023,kvinner,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Tinn,2014-2023,kvinner,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",68.5422014046819
Tinn,2014-2023,kvinner,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Tinn,2014-2023,kvinner,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1171.03011036389
Tinn,2014-2023,kvinner,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Tinn,2014-2023,kvinner,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",2597.59770987194
Tinn,2014-2023,kvinner,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",518.953828467039
Tinn,2014-2023,kvinner,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",476.811768219913
Tinn,2014-2023,kvinner,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Tinn,2014-2023,kvinner,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Tinn,2014-2023,kvinner,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",659.917211025142
Kviteseid,2009-2018,kjønn samlet,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",61.2956809124686
Kviteseid,2009-2018,kjønn samlet,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",69.0539190176584
Kviteseid,2009-2018,kjønn samlet,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",73.5587094837291
Kviteseid,2009-2018,kjønn samlet,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",530.01575628301
Kviteseid,2009-2018,kjønn samlet,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",99.2791013542968
Kviteseid,2009-2018,kjønn samlet,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1218.70230883169
Kviteseid,2009-2018,kjønn samlet,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",2440.53255478349
Kviteseid,2009-2018,kjønn samlet,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,kjønn samlet,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",673.381680340199
Kviteseid,2009-2018,menn,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,menn,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",256.10581257429
Kviteseid,2009-2018,menn,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",536.613691065611
Kviteseid,2009-2018,menn,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,menn,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Kviteseid,2009-2018,menn,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,menn,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Kviteseid,2009-2018,menn,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,menn,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",2866.08404261279
Kviteseid,2009-2018,menn,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2009-2018,menn,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,menn,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",1070.17114223498
Kviteseid,2009-2018,kvinner,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",646.027538543921
Kviteseid,2009-2018,kvinner,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",82.2434245720254
Kviteseid,2009-2018,kvinner,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,alle aldre,Brystkreft (C50),"per 100 000, standardisert",132.425329006255
Kviteseid,2009-2018,kvinner,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",524.113032306914
Kviteseid,2009-2018,kvinner,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,45-74 år,Brystkreft (C50),"per 100 000, standardisert",286.700721829123
Kviteseid,2009-2018,kvinner,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",2104.01224512869
Kviteseid,2009-2018,kvinner,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2009-2018,kvinner,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",622.760085590727
Kviteseid,2010-2019,kjønn samlet,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",51.3625109512057
Kviteseid,2010-2019,kjønn samlet,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",68.4738260705514
Kviteseid,2010-2019,kjønn samlet,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",54.2892434325058
Kviteseid,2010-2019,kjønn samlet,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",516.857646145393
Kviteseid,2010-2019,kjønn samlet,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",93.3787572359938
Kviteseid,2010-2019,kjønn samlet,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1192.99664312502
Kviteseid,2010-2019,kjønn samlet,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",2119.91975416111
Kviteseid,2010-2019,kjønn samlet,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Kviteseid,2010-2019,kjønn samlet,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Kviteseid,2010-2019,menn,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",657.984957544812
Kviteseid,2010-2019,menn,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Kviteseid,2010-2019,menn,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Kviteseid,2010-2019,menn,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Kviteseid,2010-2019,menn,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Kviteseid,2010-2019,menn,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Kviteseid,2010-2019,menn,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
