firfirmaid;stfstatusfirmaid;orfkode;firorgnr;firorgnrknytning;firfirmanavn1;firfirmanavn2;firpopnavn1;firpopnavn2;firgatenavn;firjuridisknavn;firgatenr;firgateoppgang;firgatepnr;gatepoststed;firpostboksadr;firpostboksnr;firpostboksnavn;firpostbokspnr;postbokspoststed;dmadresse;dmpostnr;dmpoststed;firtlfnr;firmobilnr;firfaxnr;firkommnr;firemail;firemailtype;firurl;firantansatt;firoms;firdriftres;koordinat_y;koordinat_x;koordinat_kvalitet;fyllandsdel;fylfylkenavn;knrkommnavn;bydbydelnr;bydbydelnavn;grunnkretsnr;grunnkretsnavn;konsernopporgnr;konsernoppnavn;konserntopporgnr;konserntoppnavn;etablertdato;selskapetsalder;tlklandkode;tlklandnavn;tlkverdensdelnr;tlkverdensdelnavn;nakkode1;naktittel1;nakkode2;naktittel2;nakkode3;naktittel3;nakkode4;naktittel4;nakkode5;naktittel5;nakkode6;naktittel6;nakkode7;naktittel7;nakkode8;naktittel8;nakkode9;naktittel9;nakkode10;naktittel10;kjedekode1;kjedetittel1;kjedekode2;kjedetittel2;kjedekode3;kjedetittel3;kjedekode4;kjedetittel4;kjedekode5;kjedetittel5;kjedekode6;kjedetittel6;kjedekode7;kjedetittel7;kjedekode8;kjedetittel8;kjedekode9;kjedetittel9;kjedekode10;kjedetittel10;firregtype;ansatt_kd;sektorkode;status_po;oms_kd;revi_orgnr;revi_navn;revi_rolle;revi_adresse;revi_postnr;revi_poststed;revi_land;crc;load_date;nakkategori2;nakkategori1;nakkategori3;nakkategori4;nakkategori5;firgateadresse;dl_navn;id_matrikkelen;regnskapsaar;adresseid;geo_x;geo_y;nakgruppekode1;nakgruppetekst1;nakgruppekode2;nakgruppetekst2;nakgruppekode3;nakgruppetekst3;nakgruppekode4;nakgruppetekst4;nakgruppekode5;nakgruppetekst5;nakgruppekode6;nakgruppetekst6;nakgruppekode7;nakgruppetekst7;nakgruppekode8;nakgruppetekst8;nakgruppekode9;nakgruppetekst9;nakgruppekode10;nakgruppetekst10;hovedgruppe;hovedgruppe_navn;grunnkrets_id;kommune_id;kommunenavn;fylke_id;fylkesnavn
16259849;1;;922467374;920816444.0;Seljord Juniorspelemannslag;;;;NORDBYGDIVEGEN;SELJORD JUNIORSPELEMANNSLAG;114.0;;3840.0;Seljord;;;;;;Nordbygdivegen 114;3840;Seljord;;;;4022;;B;;;0.0;0.0;138121.0;6610444.0;10.0;Østlandet;Telemark;SELJORD;;;40220101.0;Seljord sentrum-syd for riksveg;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;85521.0;Kulturskoleundervisning til barn og unge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;CE4839222015E377;05.11.2025 03:14:43;85;8;855;8552;85521;Nordbygdivegen 114, 3840 Seljord;;118252405,000000000000000;;;0,000000000000000;0,000000000000000;Q;Undervisning;;;;;;;;;;;;;;;;;;;0;;40220101.0;4022.0;Seljord;40.0;Telemark
16259910;9;BEDR;922468052;920830064.0;Tinnesmoen Fau;;;;HITTERDALSVEGEN;TINNESMOEN FAU;26.0;;3675.0;Notodden;;;;;;Hitterdalsvegen 26;3675;Notodden;;;;4005;;B;;;0.0;0.0;174820.0;6616837.0;10.0;Østlandet;Telemark;NOTODDEN;;;40050301.0;Tinnes 1;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;BE94900FA8A15BE5;05.11.2025 03:14:43;94;9;949;9499;94992;Hitterdalsvegen 26, 3675 Notodden;;81085632,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40050301.0;4005.0;Notodden;40.0;Telemark
16259968;9;BEDR;922468702;920703119.0;Bjønndalsmyra 12;;;;ESMARKSGATE;BJØNNDALSMYRA 12;22.0;;3950.0;Brevik;;;;;;Esmarksgate 22;3950;Brevik;;;;4001;;B;;;0.0;0.0;196012.0;6558714.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010407.0;Sætre nord;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;C402D017A9B5745A;05.11.2025 03:14:43;0;0;0;0;0;Esmarksgate 22, 3950 Brevik;;41199440,000000000000000;;;0,000000000000000;0,000000000000000;;;;;;;;;;;;;;;;;;;;;0;;40010407.0;4001.0;Porsgrunn;40.0;Telemark
16259978;9;;922468826;920844979.0;17. Mai Komite Helle Skole;;;;Hasseldalsveien;17. MAI KOMITE HELLE SKOLE;1.0;A;3790.0;Helle;;;;;;Hasseldalsveien 1 A;3790;Helle;;95369460.0;;4014;;B;;;0.0;0.0;175942.0;6542990.0;10.0;Østlandet;Telemark;KRAGERØ;;;40140301.0;Helle;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;ED10D2D915AD6CB1;05.11.2025 03:14:43;94;9;949;9499;94992;Hasseldalsveien 1A, 3790 Helle;;296665833,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40140301.0;4014.0;Kragerø;40.0;Telemark
16260012;9;;922469180;920858392.0;Godviljan Sameige;;;;HEDDALSVEGEN;GODVILJAN SAMEIGE;590.0;;3677.0;Notodden;;;;;;Heddalsvegen 590;3677;Notodden;;41637986.0;;4005;;B;;;0.0;0.0;170057.0;6619675.0;10.0;Østlandet;Telemark;NOTODDEN;;;40050206.0;Stivi;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;379176C7A6D7286E;05.11.2025 03:14:43;0;0;0;0;0;Heddalsvegen 590, 3677 Notodden;;81092025,000000000000000;;;0,000000000000000;0,000000000000000;;;;;;;;;;;;;;;;;;;;;0;;40050206.0;4005.0;Notodden;40.0;Telemark
16260047;9;;922469571;920862950.0;FAU Heddal Barneskole;;;;Heddalsvegen;FAU HEDDAL BARNESKOLE;447.0;;3676.0;Notodden;;;;;;Heddalsvegen 447;3676;Notodden;;99223188.0;;4005;;B;;;0.0;0.0;171012.0;6619262.0;10.0;Østlandet;Telemark;NOTODDEN;;;40050208.0;Rygi;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;5EB43DDA106C16A9;05.11.2025 03:14:43;94;9;949;9499;94992;Heddalsvegen 447, 3676 Notodden;;81085450,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40050208.0;4005.0;Notodden;40.0;Telemark
16260079;1;;922469946;920827217.0;Flamewatergaming;;;;FROGNERHAVNA;FLAMEWATERGAMING;2.0;;3715.0;Skien;;;;;;Frognerhavna 2;3715;Skien;;;;4003;;B;;;0.0;0.0;193206.0;6576205.0;10.0;Østlandet;Telemark;SKIEN;;;40031813.0;Frognerlia;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;1C6266B2AEE3A971;05.11.2025 03:14:43;94;9;949;9499;94992;Frognerhavna 2, 3715 Skien;;41790887,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40031813.0;4003.0;Skien;40.0;Telemark
16260085;9;;922470006;920871798.0;Telemarkfotballens Venner;;;;MOFLATVEGEN;TELEMARKFOTBALLENS VENNER;50.0;;3733.0;Skien;;;;;;Moflatvegen 50;3733;Skien;;91884888.0;;4003;tore@skienby.no;B;;;0.0;0.0;191624.0;6573398.0;10.0;Østlandet;Telemark;SKIEN;;;40030510.0;Huskebru;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;BA4763DA7B90D421;05.11.2025 03:14:43;94;9;949;9499;94992;Moflatvegen 50, 3733 Skien;;41766239,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40030510.0;4003.0;Skien;40.0;Telemark
16260132;1;;922470529;919891815.0;Forsamlingslokalet Skogheims Venner;;;;HØYDALSVEGEN;FORSAMLINGSLOKALET SKOGHEIMS VENNER;21.0;;3739.0;Skien;;;;;;Høydalsvegen 21;3739;Skien;;;;4003;;B;;;0.0;0.0;181348.0;6565959.0;10.0;Østlandet;Telemark;SKIEN;;;40030906.0;Frønes;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;5BA171A29EE41E71;05.11.2025 03:14:43;94;9;949;9499;94992;Høydalsvegen 21, 3739 Skien;;41759398,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40030906.0;4003.0;Skien;40.0;Telemark
16260209;1;;922471401;920896650.0;Renor Brevik Bedriftsidrettslag;;;;Tangenvegen;RENOR BREVIK BEDRIFTSIDRETTSLAG;29.0;;3950.0;Brevik;;;;;;Tangenvegen 29;3950;Brevik;;;;4001;;B;;;0.0;0.0;195998.0;6559413.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010401.0;Dalen;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;93120.0;Aktiviteter i idrettslag og -klubber;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;D138A9E3EF2B38D0;05.11.2025 03:14:43;93;9;931;9312;93120;Tangenvegen 29, 3950 Brevik;;41220749,000000000000000;;;0,000000000000000;0,000000000000000;S;Kulturell virksomhet, idrett og fritidsaktiviteter;;;;;;;;;;;;;;;;;;;0;;40010401.0;4001.0;Porsgrunn;40.0;Telemark
16260242;1;;922471770;920904505.0;Foreininga Skeidet i Fyresdal;;;;PLASSANE;FOREININGA SKEIDET I FYRESDAL;29.0;;3870.0;Fyresdal;;;;;;Plassane 29;3870;Fyresdal;;;;4032;;B;;;0.0;0.0;110858.0;6595295.0;10.0;Østlandet;Telemark;FYRESDAL;;;40320110.0;Hauggrend;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;7267F87B0C129125;05.11.2025 03:14:43;94;9;949;9499;94992;Plassane 29, 3870 Fyresdal;;135603740,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40320110.0;4032.0;Fyresdal;40.0;Telemark
16260278;1;;922472157;920750222.0;Norsk Ornitologisk Forening, Telemark Avdeling, Kragerø Lokalla;;;;Fossingveien;NORSK ORNITOLOGISK FORENING, TELEMARK AVDELING, KRAGERØ LOKALLA;93.0;;3790.0;Helle;;;;;;Fossingveien 93;3790;Helle;;;;4014;;B;;;0.0;0.0;178692.0;6543253.0;10.0;Østlandet;Telemark;KRAGERØ;;;40140302.0;Skarbo;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;90223E72EA545158;05.11.2025 03:14:43;94;9;949;9499;94992;Fossingveien 93, 3790 Helle;;81903018,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40140302.0;4014.0;Kragerø;40.0;Telemark
16260288;9;;922472270;920910947.0;Elvegata Porsgrunn Borettslag;;;;JERNBANEGATA;ELVEGATA PORSGRUNN BORETTSLAG;25.0;;3916.0;Porsgrunn;Postboks;44.0;;3901.0;Porsgrunn;Postboks 44;3901;Porsgrunn;;;;4001;;B;;;0.0;0.0;194608.0;6567676.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010811.0;Porsgrunn sentrum øst;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;97001.0;Aktiviteter i borettslag og boligsameier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;6A0F5F5A1C7D515E;05.11.2025 03:14:43;97;9;970;9700;97001;Jernbanegata 25, 3916 Porsgrunn;;41223647,000000000000000;;;0,000000000000000;0,000000000000000;U;Lønnet arbeid i private husholdninger og annen vareproduksjon og tjenesteyting i private husholdning;;;;;;;;;;;;;;;;;;;0;;40010811.0;4001.0;Porsgrunn;40.0;Telemark
16260341;9;;922472882;915063160.0;Porsgrunn Venstre;;;;SVINTEN;PORSGRUNN VENSTRE;2.0;;3941.0;Porsgrunn;;;;;;Svinten 2;3941;Porsgrunn;;91714558.0;;4001;venstresiren@gmail.com;B;;;0.0;0.0;195886.0;6561733.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40010314.0;Lundeåsen;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94920.0;Aktiviteter i partipolitiske organisasjoner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;8DD1CB3565F5F9AB;05.11.2025 03:14:43;94;9;949;9492;94920;Svinten 2, 3941 Porsgrunn;;41212316,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40010314.0;4001.0;Porsgrunn;40.0;Telemark
16260373;1;;922473250;920779409.0;Sameiet Havparadiset;;;;Kjønnøyaveien;SAMEIET HAVPARADISET;215.0;;3967.0;Stathelle;;;;;;Kjønnøyaveien 215;3967;Stathelle;98242847.0;;;4012;;B;;;0.0;0.0;190676.0;6545910.0;10.0;Østlandet;Telemark;BAMBLE;;;40120506.0;Kjørstad;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;09A20E15342BC63E;05.11.2025 03:14:43;0;0;0;0;0;Kjønnøyaveien 215, 3967 Stathelle;;44211705,000000000000000;;;0,000000000000000;0,000000000000000;;;;;;;;;;;;;;;;;;;;;0;;40120506.0;4012.0;Bamble;40.0;Telemark
16260391;9;;922473447;920939619.0;Telemarksguide;;;;PARKVEGEN;TELEMARKSGUIDE;23.0;;3716.0;Skien;;;;;;Parkvegen 23;3716;Skien;;91858899.0;;4003;guidetelemark@gmail.com;B;;;0.0;0.0;191911.0;6577996.0;10.0;Østlandet;Telemark;SKIEN;;;40031701.0;Risinglia;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;B897825311C5B484;05.11.2025 03:14:43;94;9;949;9499;94992;Parkvegen 23, 3716 Skien;;41768020,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40031701.0;4003.0;Skien;40.0;Telemark
16260405;9;;922473609;820563832.0;Midt-Telemark Venstre;;;;DAGSTJØNNVEGEN;MIDT-TELEMARK VENSTRE;119.0;;3803.0;Bø i telemark;;;;;;Dagstjønnvegen 119;3803;Bø i telemark;;;;4020;evytveter@gmail.com;B;www.venstre.no/lokal/vestfold-og-telemark/midt-telemark/;;0.0;0.0;159168.0;6598273.0;10.0;Østlandet;Telemark;MIDT-TELEMARK;;;40200201.0;Eikjabygda 1;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94920.0;Aktiviteter i partipolitiske organisasjoner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;05F9A5B7E11A983A;05.11.2025 03:14:43;94;9;949;9492;94920;Dagstjønnvegen 119, 3803 Bø i telemark;;68608781,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40200201.0;4020.0;Midt-Telemark;40.0;Telemark
16260442;1;;922474036;920950272.0;Connected Worship Ministries;;;;RISING TERRASSE;CONNECTED WORSHIP MINISTRIES;15.0;B;3716.0;Skien;;;;;;Rising Terrasse 15 B;3716;Skien;;;;4003;michael.skevik@gmail.com;B;;;0.0;0.0;192041.0;6577370.0;10.0;Østlandet;Telemark;SKIEN;;;40031701.0;Risinglia;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94910.0;Aktiviteter i religiøse organisasjoner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;AC834FFAFD6F1F67;05.11.2025 03:14:43;94;9;949;9491;94910;Rising Terrasse 15B, 3716 Skien;;41782019,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40031701.0;4003.0;Skien;40.0;Telemark
16260444;9;BEDR;922474052;820950992.0;Seniornett Grenland;;;;ENGGRAVHØGDA;SENIORNETT GRENLAND;12.0;A;3711.0;Skien;;;;;;Enggravhøgda 12 A;3711;Skien;;;;4003;;B;;;0.0;0.0;194732.0;6571396.0;10.0;Østlandet;Telemark;SKIEN;;;40031903.0;Borgestad;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;A7BE291E11A1ABD7;05.11.2025 03:14:43;94;9;949;9499;94992;Enggravhøgda 12A, 3711 Skien;;41753304,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40031903.0;4003.0;Skien;40.0;Telemark
16260464;1;;922474265;920951252.0;Grimås Løypelag;;;;SVINGEN;GRIMÅS LØYPELAG;18.0;;3801.0;Bø i telemark;;;;;;Svingen 18;3801;Bø i telemark;;;;4020;;B;;;0.0;0.0;164050.0;6600036.0;10.0;Østlandet;Telemark;MIDT-TELEMARK;;;40200206.0;Breisås 2;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;71C682C6587CCB6D;05.11.2025 03:14:43;94;9;949;9499;94992;Svingen 18, 3801 Bø i telemark;;68606062,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40200206.0;4020.0;Midt-Telemark;40.0;Telemark
16260465;1;;922474273;920951708.0;Felleskirkelig Forening i Kvitesei;;;;KVITESEIDGATA;FELLESKIRKELIG FORENING I KVITESEI;13.0;;3850.0;Kviteseid;;;;;;Kviteseidgata 13;3850;Kviteseid;;90688731.0;;4028;post@kviteseid-pinsemenighet.no;A;;;0.0;0.0;131000.0;6602873.0;10.0;Østlandet;Telemark;KVITESEID;;;40280112.0;Kviteseid sentrum;;;;;25.03.2019 00:00:00;6.0;NO;Norway;1.0;Europa;94910.0;Aktiviteter i religiøse organisasjoner;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;CC675454A9E3407F;05.11.2025 03:14:43;94;9;949;9491;94910;Kviteseidgata 13, 3850 Kviteseid;;134892078,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40280112.0;4028.0;Kviteseid;40.0;Telemark
16260466;9;;922474281;920951759.0;Artilleriforeningen av 1896;;;;LAHELLEVEGEN;ARTILLERIFORENINGEN AV 1896;44.0;;3919.0;Porsgrunn;;;;;;Lahellevegen 44;3919;Porsgrunn;;;;4001;;B;;;0.0;0.0;193884.0;6569130.0;10.0;Østlandet;Telemark;PORSGRUNN;;;40011102.0;Fredbo;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;82388CF954AE945C;05.11.2025 03:14:43;94;9;949;9499;94992;Lahellevegen 44, 3919 Porsgrunn;;41204928,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40011102.0;4001.0;Porsgrunn;40.0;Telemark
16260606;9;;922475849;920427111.0;Skotfoss Oppvekstsenter Foreldrerå Arbeidsutvalg;;;;KIRKEBAKKEN;SKOTFOSS OPPVEKSTSENTER FORELDRERÅ ARBEIDSUTVALG;1.0;;3720.0;Skien;;;;;;Kirkebakken 1;3720;Skien;;91386820.0;;4003;;;;;0.0;0.0;187713.0;6576721.0;10.0;Østlandet;Telemark;SKIEN;;;40031203.0;Nedre Skotfoss;;;;;25.03.2019 00:00:00;5.0;NO;Norway;1.0;Europa;94992.0;Aktiviteter i andre medlemsorganisasjoner ellers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;E694C190E4CE890E;05.11.2025 03:14:43;94;9;949;9499;94992;Kirkebakken 1, 3720 Skien;;41761408,000000000000000;;;0,000000000000000;0,000000000000000;T;Annen tjenesteyting;;;;;;;;;;;;;;;;;;;0;;40031203.0;4003.0;Skien;40.0;Telemark
16260622;1;;922476039;920995497.0;Siljan Soul Children;;;;Sentrumsveien;SILJAN SOUL CHILDREN;87.0;;3748.0;Siljan;;;;;;Sentrumsveien 87;3748;Siljan;;;;4010;;B;;;0.0;0.0;200187.0;6583252.0;10.0;Østlandet;Telemark;SILJAN;;;40100106.0;Øverbø;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;90201.0;Utøvende kunstnerisk virksomhet og underholdningsvirksomhet innenfor musikk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;9E0CDD3F72D53E72;05.11.2025 03:14:43;90;9;902;9020;90201;Sentrumsveien 87, 3748 Siljan;;10856625,000000000000000;;;0,000000000000000;0,000000000000000;S;Kulturell virksomhet, idrett og fritidsaktiviteter;;;;;;;;;;;;;;;;;;;0;;40100106.0;4010.0;Siljan;40.0;Telemark
16260665;1;;922476527;919284625.0;Heiåivegen Sameie;;;;HEIÅVEGEN;HEIÅIVEGEN SAMEIE;120.0;A;3844.0;Åmotsdal;;;;;;Heiåvegen 120 A;3844;Åmotsdal;;;;4022;;B;;;0.0;0.0;129977.0;6627181.0;10.0;Østlandet;Telemark;SELJORD;;;40220303.0;Kyrkjemoen;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;64F6193CB99EE1AD;05.11.2025 03:14:43;0;0;0;0;0;Heiåvegen 120A, 3844 Åmotsdal;;118252398,000000000000000;;;0,000000000000000;0,000000000000000;;;;;;;;;;;;;;;;;;;;;0;;40220303.0;4022.0;Seljord;40.0;Telemark
16260666;1;;922476535;920048323.0;Veglaget Langlim-Rorgemoen-Bøle;;;;LANGLIMVEGEN;VEGLAGET LANGLIM-RORGEMOEN-BØLE;1043.0;;3841.0;Flatdal;;;;;;Spireaveien 14 A;580;Oslo;;;;4022;;;;;0.0;0.0;126389.0;6623915.0;10.0;Østlandet;Telemark;SELJORD;;;40220301.0;Langlim;;;;;25.03.2019 00:00:00;6.0;NO;Norway;1.0;Europa;68320.0;Eiendomsforvaltning på oppdrag;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;AD3C46B9636B233F;05.11.2025 03:14:43;68;6;683;6832;68320;Langlimvegen 1043, 3841 Flatdal;;118247806,000000000000000;;;0,000000000000000;0,000000000000000;M;Eiendomsvirksomhet;;;;;;;;;;;;;;;;;;;0;;40220301.0;4022.0;Seljord;40.0;Telemark
16260690;9;BEDR;922476799;821015502.0;Gabler Borettslag;;;;Cappelens Gate;GABLER BORETTSLAG;11.0;;3717.0;Skien;Postboks;156.0;;3701.0;Skien;Postboks 156;3701;Skien;35504500.0;;;4003;;B;;;0.0;0.0;192059.0;6575872.0;10.0;Østlandet;Telemark;SKIEN;;;40030106.0;Lundedalen;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;97001.0;Aktiviteter i borettslag og boligsameier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;48E388A1D68942AB;05.11.2025 03:14:43;97;9;970;9700;97001;Cappelens Gate 11, 3717 Skien;;41751302,000000000000000;;;0,000000000000000;0,000000000000000;U;Lønnet arbeid i private husholdninger og annen vareproduksjon og tjenesteyting i private husholdning;;;;;;;;;;;;;;;;;;;0;;40030106.0;4003.0;Skien;40.0;Telemark
16260717;9;BEDR;922477094;921015836.0;Løvborg Borettslag;;;;Cappelens Gate;LØVBORG BORETTSLAG;11.0;;3717.0;Skien;Postboks;156.0;;3701.0;Skien;Postboks 156;3701;Skien;35504500.0;;;4003;;B;;;0.0;0.0;192059.0;6575872.0;10.0;Østlandet;Telemark;SKIEN;;;40030106.0;Lundedalen;;;;;25.03.2019 00:00:00;4.0;NO;Norway;1.0;Europa;97001.0;Aktiviteter i borettslag og boligsameier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;0-1;;;0-0,9;;;;;;;;48E388A112395A0E;05.11.2025 03:14:43;97;9;970;9700;97001;Cappelens Gate 11, 3717 Skien;;41751302,000000000000000;;;0,000000000000000;0,000000000000000;U;Lønnet arbeid i private husholdninger og annen vareproduksjon og tjenesteyting i private husholdning;;;;;;;;;;;;;;;;;;;0;;40030106.0;4003.0;Skien;40.0;Telemark
