Geografi,År,Kjønn,Alder,Krefttyper,Måltall,value
Fyresdal,2014-2023,kjønn samlet,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",527.37363375724
Fyresdal,2014-2023,kjønn samlet,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",2823.9870373579
Fyresdal,2014-2023,kjønn samlet,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,kjønn samlet,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",756.294868013785
Fyresdal,2014-2023,menn,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,menn,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",210.472967623298
Fyresdal,2014-2023,menn,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",588.457000776748
Fyresdal,2014-2023,menn,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,menn,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Fyresdal,2014-2023,menn,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,menn,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Fyresdal,2014-2023,menn,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,menn,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",3184.07203988513
Fyresdal,2014-2023,menn,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,menn,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,menn,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",648.792971530901
Fyresdal,2014-2023,kvinner,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",456.770915456739
Fyresdal,2014-2023,kvinner,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",2597.53359276204
Fyresdal,2014-2023,kvinner,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Fyresdal,2014-2023,kvinner,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",626.798407488613
Tokke,2009-2018,kjønn samlet,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",68.0121151695168
Tokke,2009-2018,kjønn samlet,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",87.5586438088813
Tokke,2009-2018,kjønn samlet,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",495.940110916114
Tokke,2009-2018,kjønn samlet,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",2330.73713679129
Tokke,2009-2018,kjønn samlet,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Tokke,2009-2018,kjønn samlet,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Tokke,2009-2018,menn,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",688.967646496818
Tokke,2009-2018,menn,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Tokke,2009-2018,menn,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Tokke,2009-2018,menn,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Tokke,2009-2018,menn,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Tokke,2009-2018,menn,alle aldre,Brystkreft (C50),"per 100 000, standardisert",:
Tokke,2009-2018,menn,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Tokke,2009-2018,menn,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",194.817717810912
Tokke,2009-2018,menn,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",479.148873482006
Tokke,2009-2018,menn,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Tokke,2009-2018,menn,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Tokke,2009-2018,menn,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Tokke,2009-2018,menn,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Tokke,2009-2018,menn,0-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Tokke,2009-2018,menn,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Tokke,2009-2018,menn,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",137.157691779807
Tokke,2009-2018,menn,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Tokke,2009-2018,menn,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Tokke,2009-2018,menn,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Tokke,2009-2018,menn,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Tokke,2009-2018,menn,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Tokke,2009-2018,menn,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Tokke,2009-2018,menn,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Tokke,2009-2018,menn,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Tokke,2009-2018,menn,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",:
Tokke,2009-2018,menn,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Tokke,2009-2018,menn,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",:
Tokke,2009-2018,menn,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",:
Tokke,2009-2018,menn,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Tokke,2009-2018,menn,45-74 år,Brystkreft (C50),"per 100 000, standardisert",:
Tokke,2009-2018,menn,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Tokke,2009-2018,menn,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Tokke,2009-2018,menn,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",3687.07512702815
Tokke,2009-2018,menn,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Tokke,2009-2018,menn,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Tokke,2009-2018,menn,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Tokke,2009-2018,menn,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Tokke,2009-2018,menn,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",:
Tokke,2009-2018,menn,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Tokke,2009-2018,menn,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Tokke,2009-2018,kvinner,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",562.800028425283
Tokke,2009-2018,kvinner,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",:
Tokke,2009-2018,kvinner,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",:
Tokke,2009-2018,kvinner,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",:
Tokke,2009-2018,kvinner,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",:
Tokke,2009-2018,kvinner,alle aldre,Brystkreft (C50),"per 100 000, standardisert",171.151935518882
Tokke,2009-2018,kvinner,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
