Organisasjonsnummer,Navn,Antall_ansatte
916491468,Enger's hundeklipp,0
916578571,Petter hovet,0
916730721,Vestavinden AS,0
916874324,Unni marker adferdsøkonomi,0
917274460,Pote hundesalong AS,0
917519366,Olena servoll,0
917958378,Vj skogen consult,0
918733302,Verge liz wolf,0
918784357,Vn-tattoo v/vilislav angelov nalbantov,0
919482672,Aakre framdrift,0
919931345,Hundefrisøren fagerheim,0
920052290,Blekkmo ole kristian formo,0
920207162,Blackbird design og event henriette bårdstu,0
921212399,Sanna reid,0
921303106,Nick reid,0
921639163,Hannah selmer,0
922260427,Ops hunderehab AS,0
922729387,Flatland hage,0
923801529,Willian villalba ghost art tattoo willian diosnel villalba arias,0
923805915,Vm tattoo siv monica mikalsen,0
923884513,Hugos restaurantservice AS,0
923957618,Verge renate sande,0
924466502,Even kristoffersen,0
924466863,Rydd deg fri AS,0
924467509,Hovden verge AS,0
924506237,Mariette riis bergene,0
925420832,Anne tangerås,0
925441961,Rikke benedicte schaathun,0
925951722,Vår hjelpende hånd sentin,0
926314467,Gunnar orskaug,0
926543520,Gøyes hundeklippotek AS,0
927288893,Hundetrening haukjem,0
927442930,Daniel borgeraas tattoo,0
927486555,Vindvad gade holm,0
928130622,Dovi jeruseviciene mat,0
928673073,M&m design teie,0
928742695,Maciej gasior clinic-art,0
928809463,Brittaine terapeutisk veiledning og kunst,0
928927733,Noseworkers lillian sundseth,0
929338065,Skretteberg active,0
929491262,Think ink gusfre,0
930108405,Sjel til sjel - marianne jenssen skifjeld,0
930211192,Helgen hundeskole AS,0
930485616,Erika magony,0
930486787,Bertalan lörincz,0
930531081,Nuno fernandes da silva,0
930693502,Vt forvaltning pål buer,0
930734101,H.t. waag,0
931064819,Omdb art miller,0
931082477,Shoko,0
931148672,Lykkepote otterstad hundesalong,0
931157256,Omsorgen c. lundsholt,0
931568132,Silkepote hundefrisør rikke kvernberg,0
931595741,Kambens tjenesteyting,0
931676334,Jessica susan tangen,0
931676563,Andersson-straume veiledning og livsmestring,0
931738453,Tattoo grande,0
932233355,Solum bodyart av/ andresen,0
932355965,Gjerset solutions,0
932367947,Renate steen-johansen,0
932472910,Volkan böler tattoos,0
932510200,Frilanser al-kelabi,0
932540908,Afif alahmad,0
932713241,Jacobsen på nye eventyr,0
933016250,Nexgen wallinga,0
933224155,Aktmodell haugan,0
933292738,Lifewave life alignment toril nykos ringhus,0
933356612,Kennel solstad,0
933503917,Wiklinska beauty,0
933542386,Spange slettemo konsult,0
933778711,Hundeveileder jurs,0
933859568,Karlsens atv tjenester,0
933930254,Campora tattoo,0
933997596,Np hovemoen,0
934026357,Hundetrener weber melum,0
934273885,Leegaard søknader,0
934277295,Biopat catrine mehlum,0
934302397,Kristian verstod,0
934654897,Goddess jeremiassen,0
934668146,Oddvar kvålo,0
934893492,Favn - stine warren,0
935016681,Stubberød samtaleterapi & formidling,0
935184045,Hansen ulvenatten hund og hundetjenester,0
935252741,Matthew warren,0
935345138,Afanasieva -veiledning og dialog,0
935414199,Soulmama eklund,0
935415063,Bodyart milo elise håkonsen klevjer,0
935516110,Vibrant naturally fabienne alsing,0
935539641,Le petit club henry,0
935632307,Pelsklar AS,0
935643104,Habile nation sørensen,0
935840899,Eriksrød hjelpende hender,0
935936705,Coach strand,0
935984432,Bettan's hundeparadis bleuel,0
935996651,Viskjer multiservice,0
936142508,Rexten hundeskole,0
936438768,Klangwerk AS,0
953927896,Erik svendsen,0
964112894,Vigeland consulting roy opseth,0
977024072,Tidno tor ivan dubowski,0
981926404,Emf jan ivar olsen,0
982528593,Myrene maskin og service,0
984169027,Emperial tattoo studio mosaker,0
987653299,Wills massasjeterapi will smith,0
989373188,Cecilie støen,0
991085890,Isso tattoo/design anders trondsen,0
991574654,Elisabeth mølbach,0
992388706,Kittil haugens hundeskole,0
992686251,"City star,tattoo tony nordfjellmark",0
994257668,Hildur strømhaug,0
994426052,Telemark rådgiving v/henry bråthen,0
995253569,Kommunal rekruttering. rådgiver jan sebjørnsen storstein,0
997109473,Atomiccircus da,0
997614488,Romtveitskare hytteservice gry romtveit,0
997898907,Mina amunda ristad strømmen,0
998447771,Arne øystein rambekk,0
812469142,Borgeparken ii borettslag,0
816072522,Brovik borettslag,0
816756812,Vestre kjellemo borettslag,0
816908442,Slottsbruenga borettslag,0
817802192,Slottsbruhagen borettslag,0
818646402,Bjørnstadløkka borettslag,0
818772912,Strømdalshagen borettslag,0
821015502,Gabler borettslag,0
821333032,Heistad brygge borettslag,0
822969542,Pors hageby borettslag,0
823370342,Borgeskogen terrasse borettslag,0
824501572,Boligsameiet pilerødtunet,0
825714332,Bratsberg terrasse borettslag,0
825785302,Meldalshagen borettslag,0
825857702,Tyrivegen hage borettslag,0
826899832,Liane borettslag,0
827150592,Boligsameiet haugenjordet,0
827263672,Blåbærsvingen borettslag,0
827657972,Eierseksjonssameiet bjørkeløkka,0
828083872,Tingsrettslig sameie i snr 2 i eierseksjonssameiet solsiden terrasse Bamble,0
828084232,Skoebekken vatningslag sameige,0
828144472,Rognlia ii borettslag,0
828427792,Langårdvegen 76,0
828828762,Høgvoll sameie,0
829001632,Sameiet jærveien 33,0
829073722,Hørtevegen 1 burettslag,0
829115042,Ekeli terrasse borettslag,0
829373432,Glittum vestre va anlegg sameie,0
829540282,Gamle bjørntvedtveg 69,0
829638282,Chr. h. blomsgate 17 borettslag,0
830011552,Vannfronten park borettslag,0
830563792,Sameie villa parr castalla,0
830656472,Martha cochs tun borettslag,0
830841962,Sameiet gamlestøyl 30,0
830957952,Langesævegen sameige,0
832285412,Eikelyhagen borettslag,0
832461482,Brevik terrasse borettslag,0
832535532,Sameiet pråmberget veglag,0
832697702,Sameiet rødmyrjordet 13,0
833526022,Eierseksjonssameie nedre hjellegate 15,0
834863782,Sameiet lindemanstunet,0
835715612,Sameiet ringveien 9a - 9d,0
835920712,St. joseph i borettslag,0
836454952,Sameiet solumgata 38 a-p,0
836456912,Sameiet sjådamveien 55,0
836534352,Kongshavnsåsen 13,0
842248442,Vestlia borettslag,0
846514562,Kapitelberget borettslag,0
846982272,Røys borettslag,0
847367962,Knausen borettslag,0
847370092,Gimsøy i borettslag,0
847371242,Bølehøgda ii borettslag,0
847473312,Jønholtdalen iv borettslag,0
848496812,Skogmo 10-17 borettslag,0
848519472,Gråtenmoen hageby ii borettslag,0
848520292,Hauen i borettslag,0
848525162,Klyve vi borettslag,0
848833452,Skavrakåsen borettslag,0
850802912,Blåveisdalen i borettslag,0
850900272,Stridsklevlia borettslag,0
851067752,Blåveisdalen ii borettslag,0
851433562,Plassen borettslag,0
852977752,Lundejordet vii borettslag,0
853616672,Nordre kalstad borettslag,0
853789062,Rafneskåsa borettslag,0
855448912,Nedre krosso borettslag,0
866731322,Bøenstunet borettslag,0
875787152,Sameiet borgås terrasse,0
880561782,Tjønnstad borettslag,0
880732692,Falkåsen borettslag for eldre,0
880893572,Storgata borettslag,0
882739112,Toreskås borettslag,0
886245262,Brannstasjonen borettslag,0
887322082,Vestsiden hageby ii borettslag,0
888043292,Sameiet lundetangen,0
888078622,Vestsiden hageby iv borettslag,0
888115552,Vestsiden hageby iii borettslag,0
888486542,Tostruphagen borettslag,0
890289002,Bjerkelund terrasse borettslag,0
890713092,Helmersmoen borettslag,0
890872212,Holt borettslag,0
891704062,Grenaderhaven borettslag,0
892319022,Elvegaten borettslag,0
893139982,Elvebredden 1 borettslag,0
894519142,Nordraaksgate borettslag,0
894868082,Sameiet bjørntvedttun,0
897649292,Borgestadholmen iii borettslag,0
911568373,Sameie austadlia,0
911583402,Bratsberglia borettslag,0
911583437,Lietoppen borettslag,0
911921375,Sameiet risingjordet 16,0
912021734,Klosterhagen i borettslag,0
912395111,Borgelunden ii borettslag,0
912485552,Storgata 84 Notodden borettslag,0
912550079,Sameiet nedre kongerød 11-13,0
912736229,Hovenga allé 1 borettslag,0
912823121,Porselen brygge borettslag,0
912837068,Doktor munks park 1 borettslag,0
913152573,Numme iii borettslag,0
913174518,Fløtningen park i borettslag,0
913245121,Sameiet bratsbergtunet,0
913477103,Sameiet fortuna,0
913633792,Stadionsvingen 1 borettslag,0
913644484,Sameiet stockmann,0
913794702,Sameiet klosterøya vest garasjer,0
913794745,Sameiet klosterøya vest fjernvarmesentral,0
914330637,Schweigaards plass 1 borettslag,0
914401453,Saltbrygga 1 borettslag,0
914405963,Klosterhagen ii borettslag,0
914581435,Rallarparken borettslag,0
914728282,Toppen sameige - fristad,0
914730473,Sameiet fjøset garasjelag,0
914852455,Petersborgvegen realsameie,0
914968933,Norrøna brygge i borettslag,0
914969018,Norrøna brygge ii borettslag,0
915287670,Grivitunet borettslag,0
915331084,Garasjesameiet skiensgate 15b,0
915335659,Schweigaards plass 2 borettslag,0
915785409,Brevikåsen borettslag,0
915925464,Elveparken brygge i borettslag,0
915947425,Nabo-laget borettslag,0
916054092,Helland terrasse borettslag,0
916125038,Gymnasbakken i borettslag,0
916355254,Jønholtdalen fyringsanlegg,0
916997418,Furustadvegen borettslag,0
917111987,Sameiet geiteryggen motorsenter,0
917151482,Gamleveg bø burettslag,0
917463905,Eierseksjonssameiet kverndalsgata 7,0
917471932,Elveparken brygge utomhus,0
917471967,Elveparken brygge garasjeanlegg,0
917605432,Elveparken brygge ii borettslag,0
917720495,Kjærlighets-stien borettslag,0
917732434,Klosterhagen iii borettslag,0
917750769,Fosli borettslag,0
917751072,Solness borettslag,0
917901929,Skriugata 15 boligsameie,0
917969000,Sameiet risingjordet/ kvernbekkveien,0
918021639,Doktor munks park ii borettslag,0
918032975,Kabelhuset borettslag,0
918046380,Skogenkvartalet borettslag,0
918066926,Strandtun sameie,0
918533877,Sameiet veglaget seterdalsvegen,0
918609032,Holbergsgate borettslag,0
918703136,Gymnasbakken ii borettslag,0
918841644,Bliksekilen i borettslag,0
918884025,Røråsen panorama borettslag,0
918909370,Amundahagen borettslag,0
918977163,Løvsjøtoppen borettslag,0
918977198,Korvetten brevik borettslag,0
918989463,Reindalsvegen,0
919535474,Hovengabakken borettslag,0
919719303,Huken 4 borettslag,0
919902248,Bliksekilen ii borettslag,0
919922540,Bjørnstadenga borettslag,0
919986514,Schweigaards plass 3 borettslag,0
920058272,Fløtningen park ii borettslag,0
920590691,Lagunen i borettslag,0
920591485,Elveparken brygge iii borettslag,0
920910947,Elvegata Porsgrunn borettslag,0
920949339,Jøransberg borettslag,0
920965547,Skomværkvartalet borettslag,0
921015836,Løvborg borettslag,0
921018509,Haukom-lier veglag,0
921281013,Furuset borettslag,0
921328060,Vesta-lia borettslag,0
921338732,Doktor munks park iii borettslag,0
921338767,Nordbøåsen borettslag,0
921432151,Bandak veglag,0
921531842,Buerhaven iii borettslag,0
921560818,Sukkertoppen borettslag,0
921565534,Prestegårdsgate borettslag,0
921565593,Øya i borettslag,0
921666330,Mælahagen borettslag,0
921673167,Fredbovegen borettslag,0
921705743,Mælagata borettslag,0
921772890,Grasmyrveien 7 borettslag,0
921995229,Bjørnstadenga ii borettslag,0
922064687,Blåbærvegen borettslag,0
922246262,Limihagen terrasse borettslag,0
922246572,Adjunkt arentz gate vest borettslag,0
922324875,Langgata 20 borettslag,0
922353069,Frednesbakken borettslag,0
922365660,Venstøpbakken borettslag,0
922540721,Saltbrygga 2 borettslag,0
922560471,Kjellemo borettslag,0
922569452,Krabberødveien 3 borettslag,0
922624410,Torvgardveien 2 Porsgrunn,0
922624453,Vaterlandsgate borettslag,0
922650853,Grivibakken burettslag,0
922752583,Haugsåsveien 14 b-e,0
922860912,Limihagen borettslag,0
922866392,Nedre bjørntvedt borettslag,0
922969124,Pilerødtoppen borettslag,0
923081062,Bryggevegen 2 borettslag,0
923087966,Drangedalsgata 21 borettslag,0
923111468,Nordheimvegen 44 borettslag,0
923317708,Grasmyrhagen borettslag,0
923362592,Frednes brygge i borettslag,0
923537635,Østre kolonivei veilag sameie,0
923572880,Bakkane 1 borettslag,0
923572953,Tollskogvegen borettslag,0
923603379,Moenveien 44 sameie,0
923657770,Elveparken brygge iv borettslag,0
923675809,Rolandvegen borettslag,0
923675884,Skolebakken 1 borettslag,0
923678557,Gravavegen hage borettslag,0
923678654,Fortuna park borettslag,0
923757228,Sameiget li gruneigarlag,0
923780920,Sameie granheimvegen 9,0
923813519,Duestien 8 borettslag,0
923946454,Lenes ås borettslag,0
924349417,Sameiet skogliveien 10,0
924349549,Øvre tveiten borettslag,0
924349581,Follestad borettslag,0
924357495,Sameiet heistadtangen fellesområde,0
924378506,Lovaldbakken og ytre mjølkevegen sameie,0
924399899,Rognlia i borettslag,0
924413646,Krabberødveien 3 sameie,0
924459069,Sameiet russebuss porsgrunnsdamene 2021,0
924485574,Sameiet klosterkollen,0
924586834,Petersborgvegen garasjesameie,0
924676248,Bjørnstjerne bjørnsonsgate 5 f/g borettslag,0
924735333,Sameiet mogantunet,0
924758716,Bjerketvedt borettslag,0
924825219,Sameiet hydros gt. 1,0
924882522,Fløtningen park iii borettslag,0
924986735,Lagunen ii borettslag,0
925035084,Sameiet pedellen 15-19,0
925057371,Åsenvegen veglag sameie,0
925097519,Sameiet sam eydes gate 340,0
925166294,Snekkeråsen terrasse borettslag,0
925170798,Kongsbergvegen 22,0
925186929,Sameiet p.a. heuchsgt. 25,0
925205893,Sameiet snipetorplia,0
925208868,Timdal burettslag,0
925295728,Sameiet olaf ryes gate 67,0
925317578,Veilaget nonsåsveien sameie,0
925333301,Amtmand aalls gate 39 c borettslag,0
925395013,Sameiet ulstrupveien,0
925484695,Storgata 5 borettslag,0
925494410,Sameiet amtmand aalls gate 38,0
925512060,Sameiet kaperveien veilag,0
925524654,Sameiet herman baggersgate 11,0
925539309,Sameiet sjøtveitlie 54,0
925543586,Myragata 37,0
925576514,Midtsæ veglag,0
925579033,Eierseksjonssameiet moen 12,0
925583332,Sam eydes gate 9 borettslag,0
925670596,Solsiden terrasse borettslag,0
925670642,Klosterkollen Skien borettslag,0
925671363,Lietorvet borettslag,0
925709166,Risingjordet sameie,0
925738859,Sameiet prestegård,0
925754536,Gråtenmoen terrasse borettslag,0
925764604,Sameiet njålsveg 8-12,0
925864579,Furumohagen borettslag,0
925889563,Bjerkenetunet borettslag,0
925909092,Sameiet nordre kalstad gård,0
925931314,Kjellemo 2 borettslag,0
925971162,Sameiet nybuvegen veglag,0
926001957,Rullekoll,0
926077937,Kvernodden 6 borettslag,0
926082825,Meierigata 8 borettslag,0
926083473,Sameiet klokkarstogomoen 1,0
926110233,Hagbergvegen 26 borettslag,0
926115014,Stallmannsvingen 25-31,0
926163973,Sameiet furubø,0
926318640,Kongshavns gate 1 a-c,0
926361082,Kongshavns gate 1 d,0
926401696,Røsslyngvegen borettslag,0
926405667,Sameiet skauveien 38,0
926508490,Smihaugvegen borettslag,0
926525956,Gunnigata 1 - Porsgrunn,0
926618911,Con-air sameie,0
926754904,Alvestadtunet borettslag,0
926825593,Landstadsgate nord 35 b,0
926833715,Gautefallheia iii sameie,0
927008084,Lerken borettslag,0
927030462,Brandkvålvegen veglag sameige,0
927086956,Sameiet hytte tangodden,0
927087650,Sameiet nedre hjellegate 7,0
927139286,Baneveien 15 borettslag,0
927161192,Sameige åmotvegen 16,0
927171481,Håvøytangen va sameie,0
927172496,Tangenveien 18,0
927189852,Brattås terrasse borettslag,0
927216612,Tinnesåsen 1,0
927220253,Lensegravvegen borettslag,0
927226707,Augonsplassen 10,0
927257009,Åsmundhavn sameie sam,0
927272474,Sameiet utsiktstoppen 18,0
927290553,Sameiet bjønndalsveien 21,0
927302047,Smietangen i borettslag,0
927307510,Menstadhagen borettslag,0
927315521,Sameiet skrubben parkering,0
927318881,Jysereidvegen veglag sameie,0
927324253,Eierseksjonssameiet stabbestadveien 8,0
927346095,Sameie i rødmyrjordet 6,0
927451069,Sameiet biørnsborgbakken 9,0
927461811,Hestetjosvegen 7,0
927525046,Stasjonsgården 33 borettslag,0
927556162,Sameiet nybrottveien 8a,0
927561166,Tollnes terrasse borettslag,0
927569000,Sameiet røra vannverk,0
927652552,Veglaget strømdalsvegen sameie,0
927706407,Sameiet skiensjentene2022,0
927778939,Sameiget lundebergvegen veglag,0
927785501,Karisholmen sameie,0
927808293,Lind borettslag,0
927808382,Lykke og gyldenløve borettslag,0
927811197,Sameiet torshølvegen 18,0
927815311,Elveløkka borettslag,0
927842416,Sameiet i kong jacobsvei 12 gnr 27 bnr 505,0
927842467,"Sameie anlegg med tårn, øytangen på jomfruland",0
927843021,Sameiet bjørndalsjordet,0
927848899,Sameiet eikeskartunet 1,0
927865203,Buerhaven 4 borettslag,0
927897504,Lillebakken borettslag,0
927903067,Mulebugten bryggesameie,0
927908956,Vegen årstad-svindland-grobstok sameie,0
927985675,Sameiet strømdaljordet øst,0
927989018,Vestregata 18,0
927999056,Mikkelsvei borettslag,0
928016420,Torsbergåsen borettslag,0
928031942,Lilletorget 1 borettslag,0
928079317,Eierseksjonssameiet solsiden terrasse Bamble,0
928083829,Tingsrettslig sameie i snr 1 i eierseksjonssameiet solsiden terrasse Bamble,0
928083888,Tingsrettslig sameie i snr 3 i eierseksjonssameiet solsiden terrasse Bamble,0
928092852,Sameiet trommedalsjordet 27,0
928136957,Signalvegen 7 borettslag,0
928142973,Sameiet pa munchs gate sør 37,0
928217248,Sameiet bakeriet,0
928242714,Sameiet hangar 5 vest,0
928287572,Grini veglag sameie,0
928292088,Niobvegen 8,0
928324087,Sameiet kaldekjeldevegen 21,0
928330168,Lindemanshjørnet borettslag,0
928347451,Eierseksjonssameiet risingjordet 41,0
928347559,Lia 76 garasjeanlegg,0
928353354,Tinnesvillaen borettslag,0
928420973,Sameiet olav strannasveg 39/41,0
928421775,Sameiget havnebakken veglag,0
928426882,Sameie storgata 40,0
928429105,Frednes brygge ii borettslag,0
928430308,Rindetunet borettslag,0
928438910,Steinbekklia borettslag,0
928533603,Boligsameiet oscars gate 51 - 57,0
928658236,Johan sverdrupsgate 1,0
928665836,Sameiet lindemanshjørnet,0
928668525,Holengården garasje,0
928711269,Rytterveien 198,0
928732088,Sameiet ådalen 4-18,0
928743322,Sameiet sundet 10,0
928747735,Mælandsgate 13,0
928866009,Parkveien 5,0
928919552,Sameiet stutebu skogsbilvei,0
928928586,Spire borettslag,0
928949184,Stugumoen nord øst sameie,0
928958434,Oppheimjordet boligsameie,0
928994864,Snurråsen 61,0
929043693,Elveparken brygge v borettslag,0
929064666,Theilerkleiva 1,0
929090160,Solsvingen Siljan borettslag,0
929114582,Nedre lunde borettslag,0
929125371,Sameige forberg espedalen vatningsanlegg,0
