Organisasjonsnummer,Navn,Antall_ansatte
935208912,Soterud Hest og Helse,0
935206421,Andersen Vaktmestertjenester,0
935207444,Gakh Invest AS,0
872831312,Lavita Dame- og Herrefrisør,0
872821732,Tørnes Bjørn,0
872821422,Lars Halvor Røsvik,0
872785132,Flaaterud Anlegg,0
872768912,Gjerjordet Hans Ole,0
872754202,Positive Opplevelser,0
872737952,Tosmur AS,0
872729682,Delta Audio,0
873286202,Gunnar Holm,0
873220872,Johnsens Trevarefabrikk,0
873201312,Arthur Andersen Skotøyforretning Tor Arne Høyset,0
873048042,Fristad Eiendom AS,0
873006412,Riis Tom Fotograf,0
872988432,Finmark Nils K,0
872921702,Grubbe Bygg,0
872880542,Kragerø Miljøservice Tom Risøy,0
873396512,Advokat Sven Morten Torsnes,0
873394552,Jan Olav Øverbø,0
873358742,Rune Holtan,0
873358262,Bygningsarbeidernes Målerkontor i Telemark,0
873356022,Ekre Bjarne,0
873289562,Kirsten Asborg Austjore,0
873288442,Torleiv Løk,0
873286652,Nisi Olav,0
872714952,Arbeid & Fritid AS,0
872693882,Gaathaug Kristoffer,0
872672702,Randis Hud & Fotpleieklinikk Dale,0
872648682,Loftsgardstunet Treskjerarverkstad og Utleigehus,0
872566562,Johannessen Per,0
872565272,Bergsland Bilservice S Ekornrø,0
872530282,Dale Halvor,0
872463542,Hallvard Myrvoll,0
935198054,Kroken Aktivitetsstall,0
835201422,Pllana,0
935198917,IB Skottheim Rusten,0
835198812,Vokshi Utvikling AS,0
935191246,Grimstveit,0
935190975,Krimsc Invest AS,0
835191192,Torkild Kittil Kittilsen,0
935194377,Lotus Massasje Skien Klainauskiene,0
935197759,Dr.Thor Arne Grønnerød,0
935197457,Per Martin Løkås Engan,0
835206572,Bjørn Sti Statsautorisert Revisor,0
935209846,Lande Brønnboring AS Konkursbo,0
935209749,Frøken Botoks AS Konkursbo,0
935203023,Salingstrand Invest AS,0
935201500,Steinar Hotvedt Konsulent Tjenester Mat&Drikke,0
935201055,Ahmadi Bygg og Montasje,0
935205980,Rao Marketing AS,0
935205409,Nestestog Mekaniske Verkstad,0
935205212,GBA Prosjekt- og Anleggsledelse AS,0
935204852,Van Brunschot,0
935204704,Malyuk Andriy,0
935206308,Ingvild Skjeldal Waage,0
935202612,Balansen Ved Nora Holmberg,0
935202590,Taksthuset Telemark - Byggningsteknikker Geir Svalbjørg,0
835225542,Brustad Taksering AS,0
935230330,Hima Seafood Rjukan AS,0
935230225,MS Bil AS,0
935229898,M.R Transportservice AS,0
935230160,Telemark Gull Senter AS Konkursbo,0
935226759,Himmelblå Bpa AS,0
935221218,Høgetveit Invest AS,0
935218853,Kragerø Resort Parkering AS,0
935234573,Robin Grana Sandene Service og Vedlikehold,0
935240026,Ole Velta,0
835239942,Arups Gate 3 Holding AS,0
935237815,Strandgata 16B Sameiet,0
835236102,Nilssen Erik Tanche A/S,0
935227305,Byggsmart Med Jankus,0
935224578,Kjosvold Rørleggerservice,0
935231647,Våset,0
872197982,Tveit Trygve,0
935250188,Sannidal Sportsskytterklubb,0
935245249,Thorsen Ved Kysten,0
935243734,Skien Bolig AS,0
935243521,Anne Grethe Lofthus,0
935241103,Lothbrok Consulting,0
935243181,Vinjebue AS Konkursbo,0
935237556,Minnesjord Contracting,0
872435352,Gaastjønn Transport,0
872427422,Haugen AS,0
872399712,Hermes Arild Johnsen Gimstad,0
872352082,Kåsene Vidar,0
872343482,Rabben Eiendom AS,0
872299882,Oljeindustriens Kompetansecenter AS,0
872266542,Portør Pensjonat AS,0
872228772,Vik Gun Systue,0
835263002,Tamælen Holding AS,0
935264766,Stensby Fountain Foto,0
935267250,Anne-Sofie Norberg-Schulz' Stiftelse,0
935266661,Robert Aleksander Jensen Konkursbo,0
935264138,Pa Sytten AS Konkursbo,0
935262887,Vestre Århus Gård,0
935258235,Jan&Julians AS,0
935254736,Lina Kvålseth,0
935272416,Amber Bygg Valaitis,0
935271940,Porsanger Næringspartner,0
935270154,Marius Tofte Halvorsen Media,0
835268462,Sonstad Mediconsult,0
935274036,Elseth Maskin AS Tvangsavviklingsbo,0
835273792,FAU Stathelle Barneskole,0
935272734,Enfid Norge Network of Filipino Diaspora In Norway,0
935263115,Lauvåsen Gb Holding AS,0
872005862,Vrådal Hyttepark AS,0
871948712,Ing Thor H Jacobsen AS,0
871912912,Jamtveit Karl K,0
871912602,Byggmester Helge Olav Hellstad,0
871910162,Riksfjord Aron,0
871852332,Larsen Nils Edw AS,0
935273501,Grivest AS,0
935272971,Tor Skjellaug,0
935218470,PT Omtveit,0
935217946,Beauty Advisor Aina Bakken,0
935216141,Daniel Opthun,0
935213304,Wefald Holding AS,0
935214467,Beautycenter Liapina,0
872144692,Sandtangen Eiendom AS,0
872131272,Norsjø Ferieland AS,0
872106022,COM Con AS,0
935313015,Bergan Technologies AS Konkursbo,0
935311845,Vinje Taxi AS Tvangsavviklingsbo,0
935298296,Nordic Link AS,0
935298008,Benessio Hanna Lindell,0
835298442,Gentlemen's Cut Alkasem,0
935297192,Croftholmen AS,0
935296234,Nordraak Eiendom AS,0
835296202,Reiten Logic,0
995355221,Expressive Media Eivind Herbern Schjelle,0
995206498,Cramo AS Porsgrunn,0
890788432,Bilfinger Norway AS,0
935312116,Lunde Entertainment,0
935311667,Espen Nerhus,0
935300401,Herman Skoglund,0
935303486,Søknadspartner AS,0
935301351,Husstøyl Jon,0
935249619,Myrstrand Holding AS,0
935248892,NTR Eiendom Reza Azizi,0
871715122,Falkum Matsenter AS,0
994125788,Stein Jarle Rønningen Avvirkning Skog,0
972463523,Stein Jarle Rønningen Lastebiltransport,0
995576929,Shoeday Herkules,0
995514303,Gvarv Bingo,0
995514540,Bingo Kapteinen,0
935258200,Tiramisu Holding AS,0
935253985,Høimyr Tjenester,0
935256461,Tor-Olav Seltveit,0
935254221,Valdar Geotjenester,0
935258146,Kurt Inge Mostad Konkursbo,0
935255708,Langøy Vel,0
835255492,Bergskås Transport AS Konkursbo,0
935250587,Silvi Montana Cappelen Skoger,0
935344425,CGV Holding AS,0
935344298,Helge Solberg Holding AS,0
935340624,Eksperttjeneste Rolf Larsen,0
835340112,Nyhuus Gard,0
935340098,Chcton Holding AS,0
935342155,Høydalsmo Motorklubb,0
935340772,Ford Owners Club Vest-Telemark,0
935340403,Ådne Tremyr Konkursbo,0
994971646,Gudbrandsveien Bokollektiv,0
994840665,Grep Arbeid AS,0
994754416,Nav Seljord,0
994478567,Blå Kors Borgestadklinikken Sa,0
935375460,Nora Linnea Nielsen,0
935375258,Ferro Holding AS,0
935372445,Halvorsen &Co,0
935376394,Niståsbia Bergan,0
935282519,Thermex Global AS,0
935282004,Luxury Nature Holidays AS,0
835278182,PPM Prosjekt Porsgrunn AS,0
935276292,Engravslia Landbruksservice,0
935275954,Braafjord Classic AS,0
935279313,Lisbet Midtgård,0
935280001,Sundsmoen Veglag,0
994971433,Drangedal Kommune Øvrige Kulturform,0
935296927,Fixio AS,0
935294592,Rogers Trafikkskole AS,0
935291070,Iskufilan Shop AS,0
835289672,Langesund Bad Residence AS,0
935289904,Gautefallheia Fiskelag,0
935286697,Skarsnuten Holding AS,0
935284783,A-B-L Holding AS,0
935281032,R Huse,0
835419452,KFM Service AS,0
935418437,A-B-L AS,0
835418472,Cafe Lea AS,0
935419336,Hafredal Utleie og Service,0
935413648,Clean Code Investments Limited Nuf,0
935407249,Hovslager Løkkemoen - Fysio og Rehabilitering,0
935413125,Rauland Familiepark AS,0
835409422,FAU Menstad Ungdomsskole,0
935312825,Vitalsynkron AS,0
977007852,Gulset og Skotfoss Sokn,0
993917966,ÅRE Norge AS,0
993914991,NAV Kviteseid,0
993822892,Elkjøp Kjørbekk,0
971896892,Norsk Gjenvinning AS,0
983778267,Evidia Norge AS,0
935419611,Statkraft AS,0
935327350,Erik Hansen Konkursbo,0
935325986,Grenland Motor AS Konkursbo,0
935322537,Todg AS,0
935320046,Akda Invest AS,0
935319978,Aasvik Service,0
935322626,Westra Family Farm AS,0
935321093,Dirso AS,0
935322812,Susanne Valen,0
935332958,Storås Event,0
935332087,Groth Software Solutions,0
835336182,Langesundsbukta Sportsfiske,0
935334705,Notodden Golfklubb,0
935333857,Bergane Bedehus,0
935330351,SGI Invest AS,0
935326680,Ellen Hageman,0
835325652,Mårdalen Anlegg,0
993264024,NAV Hjartdal,0
993111155,NAV Familie- og Pensjonsytelser Porsgrunn,0
976949048,Eiendomsmegler 1 Telemark AS,0
971911085,Skien Fritidspark KF,0
992698470,Seljord Vaksenopplæring,0
935458153,Toke Brygge Badstulaug,0
935456185,Grenland Kampsportklubb,0
935448883,Renegade AS,0
935382580,Gulløy AS,0
935381487,Tømrer Ole Martin Djuve,0
935380782,Sannidal Taxi AS,0
935377242,Hellebekk Invest AS,0
935376343,Anita Torvund,0
935375320,Johnsen Mekaniske,0
993371726,Kragerø Kommune Skjærgårdstjenesten,0
993291536,Lunde Kåre Studio Collection,0
935399254,Olav Sunde,0
935405599,Profil Bygg AS Konkursbo,0
935400716,Slettetveit Holding AS,0
935399645,Hrabovenko Stas Oppussing,0
935395844,Tor Even Tvedt Sandvik,0
935401062,Fotograf Kari Haugen,0
935400678,Stian Eikenes Konkursbo,0
935399785,Kleiv Maskin AS Konkursbo,0
835408132,Haugevigkilen Hytteområde AS Konkursbo,0
935407923,M33 Holding AS Konkursbo,0
935402816,Service-Tjenester Ved Ronny Borgan,0
935402433,Oddis Fix AS,0
835404242,CC Logopedi AS,0
935398541,Rødmyr Næringstomt AS,0
935398444,Madita AS,0
935398347,Stårheim Kraft AS,0
935415578,Impruv Logistics AS,0
935415551,Herman Taxi AS,0
992398140,ISS Facility Services AS,0
973501372,Trekanten Barnehage,0
992338784,Teknikmagasinet Norway AS,0
935475791,Fixano AS,0
935475775,Motormarche AS,0
935474426,Camilla Lassenius,0
935438012,Inge Audun Dahle,0
835429792,Insider Facility Solutions AS Kantine Hydrovegen Eiendom C/O Njd,0
935429633,Timland Tom L R,0
835423662,GOD Jord Invest AS,0
935425662,Aliplante,0
935422736,Berggren Johnsen Eik Vintage,0
835422712,Knut Norstrom,0
935420016,Vibe Marketing AS,0
935444845,Nrof Notodden og Omegn,0
935442729,Magnushommen Skinn og Ullprodukter,0
935442249,Arups Gate 3 Borettslag,0
935438624,Foreningen Buer Fau,0
935437539,Nils Gunnar Jørgensen,0
935437261,Ove Holding AS,0
935433126,M Verstod,0
935433053,Skaug Art,0
935450179,Vestmar Bil AS,0
935449707,Kåsin Sauar Bruk,0
935448492,Sigmund Aas,0
935446627,A Solvang AS,0
935442222,Byggmester Didrik Langen,0
935439787,Birkrem Skog,0
935443032,Hovslager Arild Oterholt,0
935444926,Bamble Krf,0
935456452,Vikström Takservice,0
935452732,Hans Ruben Amundsen,0
992240849,ISS Service Management AS,0
975464547,Gransherad Husflidslag,0
992175907,Best Stabbestad,0
973137441,Tango Borgeåsen,0
884191262,Knut Øyvind Skavlem,0
935505771,Truls R. Jørgensen,0
935460182,Varde Rådgivning AS,0
835464962,Vaskejan Johansen,0
835459152,Hygen Taxi,0
935462959,Park Saunter AS,0
935463645,Sameige Kilsvegen Veglag,0
935463254,Notodden Badstulaug,0
935461456,Blomvik,0
935453941,Taalesen Subsea,0
935475074,Åsen Consulting,0
935470889,Røsvik Helse,0
935474973,Ole Andre Kløverød,0
935474965,Hansen Hagearbeid M/T,0
935470420,Runa Leyser AS,0
835472302,Jan Stian Bjåen,0
935467624,Tinnkimen,0
935467675,Iselin Opsahl Coward,0
935472504,Asbjørnsens Gate 11 AS,0
935472245,Stensrud Multiservice AS,0
935472113,Jettegrytene AS,0
935473586,Sidsel D Bjørbæk,0
935473276,Sefa Music,0
935473136,Lerpold Invest AS,0
935471214,Ing Knud Ihlen,0
935475090,Fremtidbil Rezaei,0
935484731,Foreningen for Mestring og Engasjement,0
935481511,Porsgrunn Cricketklubb,0
935480981,TT Byggservice AS Tvangsavviklingsbo,0
835480852,Aleksandria Motor AS Tvangsavviklingsbo,0
974306565,Sønstebøtunet AS,0
976825764,Krodokk Skule,0
973801368,Flyktningkontoret i Tinn,0
935535220,Rebecca Fosen Bjørstad,0
935491002,Nour Al-Koran,0
935488400,Jernbanepensjonistenes Forening Drammen Avdeling Vestfold/Telemark,0
935484790,Fjellrosa Holding AS,0
935482542,Bedriftsvegen AS,0
935482135,Baktus 2 AS,0
935480361,Taraxa Sports AS,0
935480043,Haugen Malerservice,0
935478154,Prochect AS,0
935500591,Bjørn Øivind Lindebø Skarpeid Konkursbo,0
935500206,Eikavegen Vel,0
935491290,Farouq Jalabi Holdning AS,0
935489849,Thomassen Rørmontasje & Vedlikehold,0
835489132,Linna AS,0
835488152,Kåsa Service,0
935492726,Leah Norland Gundersen Kulturproduksjon,0
935491282,Herli Fondet,0
935507871,Solaastunet AS Konkursbo,0
935504252,Fiber.No AS Konkursbo,0
935502896,Finnroi AS Konkursbo,0
935499909,Haugholt Invest AS,0
935499704,Brenna Handel AS,0
935499550,Larsen Nature Adventure,0
935495687,Winther Bygg,0
835498522,Tørre Aero-Management Services,0
935512999,Exal AS Konkursbo,0
935512115,Elveparken Brygge Garasjeanlegg,0
935512093,Elveparken Brygge Utomhus,0
935504287,Hastrup-Leth Go Explore,0
935474264,Fenhagen,0
986144404,Vestfold og Telemark Revisjon Iks,0
987991313,Tokke Kommune Turistkontor,0
982106885,Iss Facility Services AS,0
935523222,Pors Entreprenør AS Konkursbo,0
935521343,"Rjukan Videregående Skole, Russ 2027",0
935515408,Essens Hudpleieklinikk AS,0
935514045,Treungen Eigedom AS,0
935513596,Project 5077 AS,0
935512832,Strå Hudklinikk AS,0
935510554,Kaja Eline Devos,0
935510058,Måling og Vedlikehald Odin Åland,0
935534933,Telemark Tannlegeforening,0
935523516,Telemark Omsorgstjenester,0
935522935,Natur Mathilde Skaarup-De Marco,0
935521009,Arntzen Service,0
935516994,Skogsrød - Moland Gård,0
935516978,Ibrahim Taxi,0
935523524,Melum Arbeiderlag,0
935523494,Gunnar Kleppen AS,0
935534992,Lokalmat Telemark Holding AS,0
935524199,Bendik Andersen,0
935538807,Telemark Inpu,0
935538785,Sameiet Maurudbrekka 4,0
935538610,Haglelufternes Landsforening,0
935536030,Fjone Utvikling,0
935535573,Sjøtveitlie 36,0
935535506,NYE Ren Tekstil AS,0
935527287,FF Energi AS,0
935525845,Nia Holding AS,0
835526062,MH Maskinering Morten Hodne,0
935529204,Roxy Kaffebar Sa,0
935529905,"MP Service, Pettersen",0
935528283,Beautylines AS,0
935527767,Vedkommende AS,0
935538513,Stubberød Design,0
935532302,AS Hotel Dalen,0
935531861,Johansen Taxi,0
935530008,Deilkås Transport,0
935527120,Mandag AS,0
935525268,GB Eiendom Kragerø AS,0
935530504,Gausta Forvaltning AS,0
935530229,Grand Selskapslokaler AS,0
935529476,VT Utvikling AS,0
935539668,Omnes Anlegg & Trefelling,0
935545382,Gjeterstien Hytte og Va Lag,0
935545374,Sameiet Bjørntvedt Nord,0
935533422,Gustav Lønnegraff,0
935533392,Astrid Norveig Nymoen,0
935533341,Møsstrond Skule AS,0
935532744,Skifjeld Support,0
935532698,Sølvi Mathisen Westli,0
972011355,Medicus Sykepleiesenter,0
874562602,Fyresdal Sosialkontor,0
989725637,Treungen Tannklinikk,0
935552044,Per Esborg Konkursbo,0
935548217,Sameiet Kleppe 53/2,0
935544734,LK Autoinvest AS,0
935542243,Nissedal Bygg Tarasenko R,0
835541932,Adrian Vareide,0
935555965,Nova Mentis AS,0
835562522,Prestholt Commerce,0
835556042,P Apartments AS,0
835561852,Alarnaout Enk,0
935553938,Btbh - Born To Be Happy AS,0
835552152,Torbjørn Olesrud,0
935551269,Vest-Telemark Driftssenter,0
835547922,JP Fadum Holding AS,0
935559251,Frisør Tetiana Lepokhina,0
935557151,Elset Auto AS,0
935557097,Thomter Servicesenter AS,0
835564002,Bråtane Vinsmåbruk AS,0
935562171,Büngers Eventyr,0
935556465,Tusenkunstner Andersen,0
935556384,Mellie Studio AS,0
935556236,Knut Jacobsen,0
935553342,Inger Skreosen Kristoffersen Foto,0
935564395,Abigail Hillestad Illustrasjon,0
935564123,Isfoss Cellular Pathology,0
935563976,Amundsen Multitasking,0
935563224,Torstein Romdal,0
935560004,Høifødt Tech,0
935559960,Morten Stadskleiv,0
935559731,Sellevold In Noahs Days,0
935537053,SPK Holding AS,0
990914613,Kragerø Kommune Stabbestad Omsorgsboliger,0
935569397,Rengifo Ruiz Inti Ren,0
935569389,AZ Transport AS,0
935567327,Nome Hus- og Hytteservice AS,0
935570425,Hårviks Treningspotpurri,0
935568579,Drangedal Håndballklubb,0
935567246,BK Installasjon AS,0
935584019,LR Martinsen Vedlikehold,0
935577756,Bia's Blomster AS,0
935580935,Rom Andersen Naturopplevelser,0
935574439,Folkets Røst AS,0
935580579,Ækte Ledelse,0
935578655,Sannidal Taxi & Minibuss AS Konkursbo,0
935572185,Nyland Consulting,0
935565715,Meinstad Anleggservice,0
935583772,Geo Go AS,0
835589382,Sørhaugkvartalet Holding AS,0
935584582,Runar S Larsen Holding AS,0
935590140,Meierigården Porsgrunn AS,0
935591074,Langøy Veilag,0
935590345,Sandersen Motorsenter AS Tvangsavviklingsbo,0
935589762,Notodden Sentrumsvenner,0
935587794,Setali Eigedom AS,0
935599008,Sæland Prosjekt AS,0
935595282,Moss Sportsbar AS Konkursbo,0
935595126,Stian Solberg Konkursbo,0
935584647,R Langeland Logistikk Konsult,0
935587867,Inger-Lise Welo,0
935587077,Torhild Baugerød,0
935584329,Hansen Mekaniske,0
935583985,Krydderverket AS,0
874128082,Frelsesarmeen,0
974608952,Nome Kommune Etat for Samfunnsutvikling Kulturadministrasjon,0
974295687,Fellesforbundet Dk Telemark Skien,0
990205906,Bjervatun Alderspensjonat,0
835596672,RIV og Reis - Marius Juknevicius,0
935601649,Gausta Booking AS,0
935601096,Bjørnvalds Birøkt,0
935601029,Fjellet,0
935601797,Silje Skaara,0
935601754,Finn Olav Ulvund Utrykningskompetanse,0
935601711,DR. Manpreet Kaur,0
935600294,Webshop,0
935600251,Bm-Solutions AS,0
935598346,Beautylines Gro Anita Martinsen,0
935598249,Jovi Glow Studio. Jovita Radviliene,0
835603792,Stennek Klokkergården,0
935606667,Bakkes Bigård,0
835607992,Frognerhagen AS,0
935605830,Lofthus Transport Service,0
935604923,Mati Tewelde,0
935612268,Kragerø Arbeiderparti,0
935611652,Notodden Basketballklubb,0
935608228,Kjørbekk Bilpleie Mhamad,0
935594413,Sport Outlet Notodden 115 AS,0
935614481,Halvor Miland Enk,0
935614023,Famous Sportsbar & Restaurant AS Tvangsavviklingsbo,0
935614007,Brockstar Financial Svcs. AS Tvangsavviklingsbo,0
935613493,Farmingacademy AS Tvangsavviklingsbo,0
935613418,Future Tense AS Tvangsavviklingsbo,0
935608929,Washill AS,0
935608384,Am Takfornying Fred Arvid Magnussen,0
935607655,Lilleaasen Lysrigg,0
935565650,Maler Gottling,0
872183752,ACE Shops AS The Body Shop Porsgrunn,0
935617162,Optiveg AS Tvangsavviklingsbo,0
935616883,Sveinung T Espedalen AS Tvangsavviklingsbo,0
935616646,Bliksnes AS Tvangsavviklingsbo,0
935615216,Madanor Interiør AS Tvangsavviklingsbo,0
935614600,Reinskås Drift AS Tvangsavviklingsbo,0
935614546,Jacob & Gabriel AS Konkursbo,0
835620522,Skafså Gartneri og Hageland AS Tvangsavviklingsbo,0
935620317,Maria Esberg,0
935620295,Furuelement Kestutis Barusevicius,0
835620352,Optiveg Holding AS Tvangsavviklingsbo,0
935617111,Torgeir Pettersen,0
935614155,Dag Blikom Consulting,0
935613795,Tone Skræi,0
935618509,Torgeir Lid Byggland,0
935626137,Carlsen Friluftsguide,0
935625793,IGL Coatings Norway AS,0
935622638,Lekman Konsulenttjenester,0
935620120,Veneli Design AS,0
935625491,Karlsen Bunadsvev,0
935624444,Notbasic AS Konkursbo,0
935623057,Tuddal Spelemannslag,0
935622352,Eikavegen Velforening,0
935636167,DEN Ukrainske Kunstforening,0
935633478,Visum Consulting AS Tvangsavviklingsbo,0
935631033,Elire Group AS Tvangsavviklingsbo,0
935630827,Klev1 AS Tvangsavviklingsbo,0
935630568,Charlottes Catering AS Tvangsavviklingsbo,0
935629330,Plastinor AS Konkursbo,0
935627958,SPB Holding AS Tvangsavviklingsbo,0
935621127,Oldroyd Production AS,0
988006769,VD Trening AS,0
874183512,Gausta,0
835632482,Sivilingeniør Lars Tangerås AS,0
935635047,Ole Henrik Lia,0
935631807,Deila's Båt Fix. Olsen,0
935631726,TRE Babas Enderud,0
835634922,Helge Bekkevold,0
935628369,Lege Marte Valle,0
935639204,Asdal Bedehus Forening,0
935638720,Paganini AS Tvangsavviklingsbo,0
935638283,Norsjø Hotelldrift AS Tvangsavviklingsbo,0
935634601,Åmlid Utleie Tjenester,0
935627672,Rognsåsen Va-Drift Sa,0
935627605,Rognsåsen Va-Utbygging Sa,0
935627583,Fatayer Porsgrunn AS,0
835633942,Green Mountain Holdings AS,0
935637449,Skiendecor AS,0
835640272,Solheim Gård Utleieservise AS,0
835638642,Andengaard Invest AS,0
835642062,Grenland Lagerutleie AS,0
835636992,Skliar Nails,0
935641543,Straume Drift AS Tvangsavviklingsbo,0
935640733,M33 Andersen AS Tvangsavviklingsbo,0
935639883,Stibyggerlaget B-Gjengen,0
935661447,Russerevyen Ved Bamble Vgs 2026,0
935650739,RPD Rune Pettersen Development,0
935650178,Takfornying Telemark Holding AS,0
935648122,Lillebror Media - Østland,0
935643511,Kvålseth Bygg og Restaurering,0
935650763,Becks Drammen AS Konkursbo,0
935647827,Building Bridges,0
935647231,Velferd og Innovasjonspartiet Skien,0
935617928,Malmhella Maritim AS Konkursbo,0
973789899,Bamble Kommune Idrett,0
973102362,Multiconsult Norge AS,0
986144218,Vestfold og Telemark Revisjon Iks,0
973143689,Telemarksavisa AS,0
935653770,Olsen Service,0
835659542,Marianne Nyhavn,0
835657752,Tangen Apps,0
935673321,Kim Søndbø,0
935670268,Morfjord Vin-Invest,0
935670128,M. Bakaas,0
935670101,Hellebrekke Maskin,0
935680255,Løvstad Utleie,0
935671949,Langemyr Media,0
935679540,Thorstein Trogstad,0
935675227,Pensjonistpartiet Skien,0
935675286,Ella Jensen Spontane Prosjekter,0
935670926,Stykket Studio,0
935680549,Oask Legetjenester Limited Nuf,0
935678595,Halvor Kleppen,0
935677971,Utleie Deilevje,0
935677858,Lege Marcikic,0
935677556,Helge Helgesens Bigård,0
935673429,Eckholdt Bilpleie,0
835693562,Virre Show,0
935683904,Glitter Porsgrunn Down Town,0
935686415,Stensrud Maskin og Montasje AS,0
935685354,Coenen Consultancy,0
935685044,Geir Utbøen,0
935686865,VIP Luxury Car Transport AS Tvangsavviklingsbo,0
935685575,Sameiget Steinodd Veg 6,0
935684536,Teisberg AS Tvangsavviklingsbo,0
