Organisasjonsnummer,Navn,Antall_ansatte
Magnus rundhaug,926957031,0
Tiedemann borge,926995464,0
Midt-Telemark storband,927217163,0
Andersen trym,927260328,0
Sofie brækken stein,927304872,0
Maria torvund,927470284,0
Jan sigurd pettersen,927735121,0
Adrian pleym vollan,927756366,0
Kristin krogsgaard helland,927910950,0
Malin røysland skårberg,927960249,0
Frank eggerud invest,928062678,0
Åsmund skjeldal waage musikk,928081796,0
Jørn gunnar eilevstjønn,928358305,0
Jan junker,928374904,0
Ulvenes dahl,928412539,0
Silje marlen jenssen musikk dødsbo,928630781,0
Nils henrik mostraum,928771938,0
Grener,928857492,0
Apo music,928880664,0
Linn vefald band,928976491,0
Madsens fire flate AS,929076036,0
Kristian storm bakke,929112857,0
Rasmussen produces a man's gotta do what a man's gotta do,929205359,0
Astad AS,929551451,0
Rønningen bedrifter,929682769,0
Slettetveit musikk og kultur,929737008,0
Lande underholdning,929810953,0
Torjus gravir klykken musikk,929821548,0
Naderia AS,929874994,0
Samuelsen musikk,929965760,0
Kari lise høgseth - sangeren,930396362,0
Finmark live,930400238,0
Alexander cadden tenor,930409030,0
Ingvild flottorp,930412813,0
Leneamusic lene andersen Vinje,930413046,0
Tor-arne moen billedkunstner,930424013,0
Hans erik jenssen lydteknikk,930426717,0
Vebjørn guttormsgaard møllberg,930446777,0
Musiker emil hartveit,930554138,0
Truls gusfre musikk,930577960,0
Guro thronæs-sivertsen,930603651,0
The catsharks da,930852694,0
Lie bass & bajas,930875996,0
Musiker thomas wiersdalen olsen,930973319,0
Hjartdalskoret,930976822,0
Mikael blomberg booking,931059149,0
Norrman musikk,931076817,0
Tlp productions da,931091794,0
Kostov underholdning,931122924,0
Victoria jazzband,931270605,0
Øivind bangor musikk,931448307,0
Hartman-brødsjømoen music,931452991,0
Moen musikk,931466372,0
Martin fritz lehmann,931611992,0
Sitt ned og syng (demenskor),931648322,0
Vilde jønholt,931707175,0
Mchaina holdings,931738321,0
Eilef bunkholdt mat og sang,931838490,0
Sunniva langås-røiland,931864750,0
Joakim sørbø sumtn,931903950,0
Häxer da,932001446,0
Haugen bass,932005883,0
Rugaas sprellemannsforetak,932040573,0
Salima c. omland musikalartist,932138468,0
Vangen operakor,932236621,0
Sanger simon thorbjørnsen,932286823,0
Heidi marthinsen musikk,932323117,0
Nang chieu musikkforening,932495392,0
J.s. bass samdal,932596482,0
Ida dorthea horpestad,932619342,0
Aina helgeland davidsen,932637413,0
Jacintha van der nat,932637774,0
Mr. jokko mikalsen,932648458,0
Dønnestad musikk,932649144,0
Sondre bratland,932659263,0
Sigbjørn rell lyd og musikkonsult,932662183,0
Vidar rugset,932664453,0
Kent hermansen,932665107,0
Paal jensen,932672073,0
Seip trompet,932687070,0
Jan david norrman,932738953,0
Glizzandio - johannessen,932766337,0
Bente aanesen,932852365,0
Håkon kvålo,932883201,0
Oddbjørn e. wikan,932923548,0
Per chr. pedersen,932954931,0
Otterkjær musikk og data,932965232,0
Magnhild garnås haugen,932965801,0
Dautaj musikkformidling,932970414,0
Kik grenland,932971488,0
Råkkebassist helge kjellevold,933137279,0
Piano villa,933335453,0
Hafredal-melby music,933335836,0
Vennman rytmiske,933367983,0
Ingunn flatland,933502481,0
Blindtarmen trommeorkester,933559009,0
Elina maria fosshaug,933689298,0
Longum music & entertainment,933698254,0
Syvertsen lyd og leven,933742121,0
Krapyl valhovd,933759431,0
Bekkevold t,933769402,0
Reino staulen,933808440,0
Grenland brass kvartett da,933872335,0
Heddal prosjektkorps,933946126,0
Daniel norland gundersen,933981746,0
Hverven music,934022424,0
Darly daniel oviedo ibarra,934092171,0
Frederik wiken-brandt,934114361,0
Manite nils terje sneltvedt,934184122,0
Vesle-fikk gautefald,934274083,0
Lykseth musikk,934320468,0
Kvålo musikk,934330366,0
Stian refsdal,934575814,0
Artist vidar letho translethor & viddi records,934634365,0
Snorre sjønøst henriksen,934676653,0
Gudrun klakegg,934679970,0
Anne lise sydnes sopran,934684036,0
Hans olaf kastodden,934684982,0
Duo vito lars preben kåsa,934686667,0
Carlisle - sienes,934701313,0
Solvang musikk,934701550,0
Anne fagermo,934703189,0
Aria musikkimport a andersen,934717058,0
Hit productions paul robin hansen,934720121,0
Jonny aasgaard,934721772,0
Coys johansen,934728807,0
Larsens musikktjenester,934782070,0
Holm musikk og formidling,934827686,0
Ruth grimdalen fløytist,934979141,0
Kristian ruud,934990382,0
Andreas produksjoner,935028620,0
Elin reinstaul,935079195,0
Zolomusikk barree,935114942,0
High proof da,935152542,0
Bjørn holte musikk & underholdning,935185041,0
Tor-olav seltveit,935256461,0
Lunde entertainment,935312116,0
Anita torvund,935376343,0
Sefa music,935473276,0
Leah norland gundersen kulturproduksjon,935492726,0
Knut jacobsen,935556236,0
Sellevold in noahs days,935559731,0
Torgeir pettersen,935617111,0
Tuddal spelemannslag,935623057,0
Sunny bleach,935711754,0
Ljones tradisjon,935712777,0
Einar sunde eliassen,935874513,0
Maria halland,935947243,0
Heming solberg andersen production,936085407,0
Magnhild klakegg valthorn,936114296,0
Vocals,936157025,0
Orgelklubben i bø,936232027,0
Heimklang,936289983,0
Consult - arild weholt,936296602,0
Ine røsvik-thorsen,936339409,0
Skamløs da,936343813,0
Wighus & the rusty strings,936352774,0
Finn stokke musikk,936356583,0
Marie spikkeland holm,936396259,0
Sveinung viste nåden,936439551,0
Plan b,936494129,0
Diakonos,972844128,0
Kragerø skolemusikkorps,973844741,0
Nordic booking,976777549,0
Gunnar aasbø musikk,976984803,0
Komponisten henrik ødegaard,977162378,0
Lars andernach fredriksen,977273013,0
Hytta anne,978211968,0
Musiker helene waage,980086011,0
Gundersen kulturproduksjoner,980576361,0
Aase musikk,981240588,0
Rørmark musikkproduksjon,981420535,0
Jan olav renvåg,981592565,0
Jostein forsberg,982412528,0
Groven sigmund,982876613,0
Vegard sverre tveitan,983960723,0
Gunnar ajer sang & musikkformidling,985296529,0
Kvisviks combo,986087826,0
Røine musikk,986718125,0
Nina gromstad,987874937,0
Geir strømstad,988000779,0
Marianne tovsrud knutsen,988181862,0
Nils einar vinjor,990044929,0
Fosstveit bass & bonde,990067872,0
Sondre stordalen,990768358,0
Hilde ellingsen grant,991239073,0
Lena barth aarstad,991525041,0
Knut armand torp,993319775,0
Gimsøy skolemusikk,993565733,0
Unni boksasp,993699594,0
High impact trailers,994130625,0
Jan birger akerhaugen,994513257,0
Øystein jenssen,996423557,0
Haugen lyd&musikkdesign,998622565,0
Beatoperatørene stig henning sjøstrøm,999349226,0
Drangedal bortforklaring tom jackie haugen,999409679,0
Musikologen productions v/kristin sevaldsen,999410383,0
Tor egil braseth,999413153,0
Nicolae bogdan,999417531,0
Rune klakegg,999428630,0
Lona lyd,999431879,0
Jon solberg musikk,999434878,0
André kassen,999439098,0
Quartet on the corner wiggo dahl,999444970,0
Arild bakke musikk,999446892,0
Kjell bitustøyl,999462170,0
Andre roligheten,999480098,0
Akupunkturklinikk angelika faber karsrud,999482457,0
Vidar ytre-arne,999483585,0
Erik damberg,999487653,0
Thomas johansson,999490719,0
Lars-ingar meyer fjeld,999519903,0
Hindi gouédard production,821882842,0
Vest-telemarkingen,822862462,0
Eva rosemarijn burgehoudt scenekunst,824832862,0
Knut boksasp berge,835078612,0
Virre show,835693562,0
Anders høgli,890980902,0
Trym sigurdsen,892584672,0
Lena & jannicke da,897520842,0
Teater avvik AS,897593912,0
Sanden kulturupplivingar,914692032,0
Silje elde - my time to act,914699630,0
Marispelet ved rjukanfossen AS,915592066,0
Hanto fyrverkeri AS,917165831,0
Bestvold production,917672482,0
Thomas behrendsen lien underholdning,918242511,0
Per schaanning,920099041,0
Heiki eero riipinen,920111386,0
Breviksrevyen,920311008,0
Skienrevyen,922502986,0
Treungen event AS,923005625,0
Seniordans Bamble,923776230,0
Hadle lavold reisæter,923893733,0
Teater fabel inger merethe johnsen,923910557,0
Steinar sande productions,923927727,0
Vestfjorddalen swingklubb,924283157,0
Bamble russerevy 2021,925105279,0
Hæge manheim,926245201,0
Ida ursin-holm,926260677,0
Guro kaasa,926466887,0
Emiil AS,927390914,0
Djuve limi musikk og magi,927554631,0
Åsta kristin janøy,927760711,0
Drømmedrama barne- og ungdomsteater,927933993,0
Slåtta scene produksjoner eike,928048179,0
Notoddenmusikal,928208257,0
Alvefoss productions,928387402,0
"Fønix teater, kunst og håndverk lia",928640418,0
Larsen produksjoner,930434930,0
Peder herlofsen,931236954,0
Serine augusta bryne,931408992,0
Kastmo stunts,931902415,0
Hegna creative,932277948,0
Sebastian sundbø - underholdnings jobber,932532484,0
Reidar kolbrek,932657899,0
Just ask,932662906,0
Stå opp moen,932892294,0
Mathias emanuel aas,932969483,0
Aniksdal produksjoner,933451801,0
Hansen underholdning,933926532,0
Martin markovic,934017188,0
Patrick karlsen,934229428,0
Evjuspelet Midt-Telemark,934535618,0
Kom og dans med maikel angel bueno,934684893,0
Jennie victoria bergsli,934690206,0
Bergan post 78 lucy marie bergan odberg,934690478,0
Hanne amalie smedstad,934732537,0
Sepehri art,934885007,0
Emilie grindal karlsen acting,934961498,0
Scheen theaterselskab,934978978,0
Villa lunde scene,934992318,0
Gordon miles kulturgarden,935029791,0
Hogstad underholdning,935056144,0
Tele visjon tor erik gunstrøm,973347160,0
Ola fiskvik otnes,976574257,0
Sagliocco ensemble AS,983129862,0
Oljeskifteren/låven biljard,989737651,0
Tor olav aase kåsa,994629697,0
Erik mogeno erik andre mogen stenersen,996211843,0
Vik teaterproduksjon,999465358,0
Ida ek-rambo,830721282,0
Heroli v/anette nilsen,832318752,0
Newleaf AS,833370332,0
K vandli,833768492,0
Tangen consulting,835748332,0
Ohldieck hildremyr språk og litteratur,912828468,0
Skotten show,914415837,0
Hustveitlåven AS,919000945,0
Siv stubsveen,920098444,0
Tone og leif harald da,920580513,0
Elkim,925069213,0
Gunn inger holtan aareskjold - teater kalliope,926240137,0
Hynne media & events,927745690,0
Motivasjonshuset frivillig,929149475,0
Rishovds kunstkonsulent tjenester,930018333,0
Anders holen,930443824,0
Wengaard voice,931088025,0
Seip media,931152149,0
Made by bala-tangen,931197444,0
Gunn marit christenson enk,931384759,0
J. kjelstrup business,931814389,0
Tveiti-holtan livsglede,932284642,0
Ny start med marte bergene,932348640,0
Siljan entertainment,932441551,0
"Hana eventyr, snusmumrikkenadventures",932608960,0
Pc holm rådgivning,932618109,0
Ali mohammed,932649152,0
Exceed truls åkerlund,932666472,0
Strand media,932809362,0
Ramstad studio,933438643,0
Mari fallet mosand,933678830,0
Tjodvor margrete haugen,934215249,0
Spjelkevik formidling.no,934257626,0
Sharmilee srinivas,934455533,0
Ida nystuen askjer,934459717,0
Etterglød AS,934522818,0
M-produksjon,934804759,0
Henrietteshage - henriette adine størksen,935184673,0
Halvor kleppen,935678595,0
Gjestad -samsterk,935744830,0
Nygaards foredrag og naturopplevelser,936543073,0
Ellen mari b. brandt,973287184,0
Jakobsen virki,984450176,0
Vivilja AS,984499523,0
Ruben kvålseth,993859354,0
Daniel eriksen music,999422489,0
Tokestua,913189701,0
Litteraturhuset i Kragerø,922522847,0
Sort og blå scene,981975413,0
Litteraturhuset i Skien,998862108,0
Sundby audio & design,823921942,0
Pestival productions,826401362,0
Mustvedt-plüss produksjoner,827704202,0
Maiken fosse halvorsen,832110922,0
Anlaug nørstebø,832769142,0
Tverdal event,833179322,0
Berge verk AS,833331582,0
Lydlåven AS,877020282,0
Hult konsult,899425162,0
Thomas sandvik andersen,911792540,0
Skien live AS,911834502,0
Konsulent valsø,914032547,0
Dude ranch studio,915422756,0
Jermansen media,917744394,0
Tonje hansen digisound,918256229,0
Woodhouse event AS,918844309,0
Treungenfestival 2 AS,919138971,0
Tandberg teknikk kristian tandberg fosshagen,919245417,0
Vestmarfestivalen AS,919329262,0
Michael melbye,920520782,0
Teleevent,920669220,0
Zacha zacharias phillip d grøstad,920781233,0
Det skjer i Kragerø profil og even AS,921049072,0
Espen mjøen mediamaker,921929072,0
Kragerø festivaldrift AS,922091897,0
Culture center tuddal Norway (cctn) AS,922332525,0
Kragerø lyd & event solbekk,922682429,0
Tordsson lyd og scene,922810990,0
Eichner lls,922935599,0
Christer amundsen,923046453,0
Lydtekniker ole jørgen kjørholt,923167234,0
Skjærgårds live grenland,923389423,0
Soundbysandvik - atle pedersen,924192054,0
Hellekirkens barne og ungdomskor,924480300,0
Notodden slåbbrock festival,924533315,0
Skien rockeklubb,924711205,0
Bøhm underholdning,924902612,0
Auds events og tjenester v/aud kristin lukassen,925022063,0
Moane henrik møane,925090921,0
Silje b. myrjord,925435155,0
Sandviks lyspære,925527491,0
Lunde matfestival,925626171,0
Sagalyd roger saga,926248731,0
Ma lyd og lys AS,926264079,0
Mørketid laiv,927177900,0
Peter nylund,927313731,0
Tor jevne service AS,927465086,0
Flatebø kulturproduksjon,927537206,0
Morgedal bygdefestival AS,927861801,0
Ootc productions AS,928104834,0
Heldal per øyvind,928477185,0
Ellingsen pa,928811115,0
Eventyr events del rey rios,928920712,0
Selina falck,929112768,0
Holtung multimedia,929573366,0
Sundseth media,929982703,0
K vreim,930193224,0
Minea - mia karoline moss,930258350,0
Kragerø live!,930378801,0
Lars erik s. øygarden,930402591,0
Levi varnes,930755222,0
Claussen lyd & bart,930876747,0
Cahpeesh AS,930959650,0
Barhellestøl takt og tone,931137646,0
Jonas aamodt,931149083,0
Edland lyd & lys david petrych,931194690,0
Falch events,931242814,0
Yngve solsvik asheim,931319523,0
Gm productions gustav minnesjord,931561952,0
Arntsen affairs,931718193,0
Can help AS,931721003,0
Berntsen kultur,931809059,0
Johannessen musikkservice,931834460,0
Telemark kulturformidling per morten hansen,931887149,0
Nutheim kunstsenter AS,932300877,0
Treff-festivalen,932448726,0
Telemark airshow,932502097,0
Parkjazz AS,932645726,0
Bevisst bevegelse caroline bakke,932669838,0
Simonsen konsulent,932686163,0
Halloweenmannen tverdal,932757753,0
Hot lyd AS,933012395,0
Johannes ripegutu musikk- og mediaproduksjon,933187098,0
Svein slyngstad,933449408,0
Ripegutu robertsen consulting,933534839,0
Maciej j nawrocki zorza fps Norge,933954684,0
Olafsen artisttjenester,933976416,0
Allum eventtjenester,933979997,0
Widerøe produksjon,934082532,0
Heavenly voices of gospel,934148398,0
Olsen's lyd - adrian helland-olsen,934328728,0
Per norendal,934574613,0
Fuglset ipsum,934704770,0
Skien lyd sondre rue,934722353,0
Arnfinn brenni,934730321,0
Juninatt AS,934914686,0
R huse,935281032,0
Nora linnea nielsen,935375460,0
Lilleaasen lysrigg,935607655,0
Ane vrålstad,935812305,0
Nora grong,936021379,0
Alstad danielsen,936029183,0
Tekniker viken,936041728,0
Artenes stemme,936147909,0
Moen såklart,936357865,0
Synken scene,936366058,0
Mortensens kultur & kreativitet,936406351,0
Caspersen entertainment,936415261,0
Viva art music europe,972877697,0
Tangen lydreklame,972932736,0
Telemarkfestivalen,974297051,0
Audiopol da,978622658,0
Countryfestivalen Seljord AS,980357937,0
Kamerina kulturverksted eira,981021029,0
Akkerhaugen lydstudio,981309642,0
Ps lyd per sælør,989580434,0
Konsert-service AS,990967407,0
J-t.j lyd og lysutleie jan tore jønholt,991323074,0
Treungenfestival AS,992597070,0
Stiftelsen Notodden blues festival,993874469,0
Seljordfestivalen AS,994797484,0
Lars martin teknikk lars martin klovholt eriksen,995472015,0
Norsk hardingfelesenter AS,995736969,0
Lyd og lyssystemer,995780186,0
Porsgrunnsfestivalen AS,998910234,0
Åsgeir grong musikkproduksjon,998960983,0
Jan heidenstrøm no problem team event booking,999407471,0
Class-a entertainment AS,999561411,0
Jannicke AS,999588085,0
Siljan kommune biblioteket,974548267,0
Rjukan bibliotek,974548623,0
Drangedal bibliotek,974551098,0
Nome bibliotek,974608960,0
Hjartdal folkebibliotek,974609185,0
Kviteseid kommune folkebibliotek,974609487,0
Tokke folkebibliotek,974610213,0
Nissedal folkebibliotek avd treungen,976644174,0
Vinje kommune Vinje folkebibiliotek,976644476,0
Klæbo raymond malerisamling da,926443089,0
Grimdalstunet,989506951,0
Minnefondet for malerinnen eva bull holte sti,999399339,0
Stiftelsen sjøfartens hus,912969525,0
Øyfjell bygdemuseum sti,920073832,0
Bø museum,920303226,0
Rjukan og Tinn motorhistoriske klubb,927274981,0
Skagerrak museum sti,935889022,0
Drangedal kommune øvrige kulturform,994971433,0
Porsgrunnsmuseene stiftelsen,920304265,0
Midt-Telemark museumslag,922492328,0
Levangsheia kulturkomite,923438920,0
Tuddal museumslag,920311849,0
Drangedal bygdetunlag,923886184,0
Jomfruland nasjonalparksenter AS,931843710,0
Foreningen portør krets,932794284,0
Telemark vikingarv AS,933186008,0
Fortidsminneforeininga vest-telemark lokallag,933974375,0
Stiftelsen borgestad gård,982123275,0
Evju bygdetun sti avd evjutundet,993650358,0
Stiftinga bø prestegard,999482341,0
Syvertsen numismatikk,936142311,0
Reef by adenbrant,912336557,0
Plutos AS,911835479,0
Rjukan bingo AS,912640639,0
Mardes AS,920976433,0
Prosjektservice reidar skogheim,930430587,0
Eirik bjørbæk,934118170,0
Grenlandsbingo 1 as avd Porsgrunn,972155659,0
Grenlandsbingo 1 as avd henrik ibsensgate Skien,972155691,0
Teknobingo stathelle AS,976481895,0
Technobingo Kragerø AS,994990403,0
Gvarv bingo,995514303,0
Bingo kapteinen,995514540,0
Golf & cabin service AS,824570132,0
Padel universe Porsgrunn AS,827047392,0
Rmdesign sykkel - mørby,829781212,0
Drangedal idrettshall,873793902,0
Gausta,874183512,0
Grønkjær skisenter sa,913284097,0
Siljan kommune idrettsanlegg,914008115,0
Seljord symjehall,918310908,0
Herøya industripark bedriftsidrettslag,920301657,0
Skirvedalen løypelag,926165526,0
Cage grenland AS,927549131,0
Krokheia travbane,927748738,0
Just padel grenland AS,928434222,0
Norsjø padel,928758141,0
Padel universe Skien AS,929052102,0
Morten haugen holding AS,929541316,0
Midt-Telemark stisykling AS,930611743,0
Botnedalen løypelag,933004988,0
Telemark ring drift AS,935086957,0
Innesving AS,935140080,0
Gullbring kulturanlegg AS,972336475,0
Lifjell skisenter as avd drift idrettsanlegg,972355615,0
Klosterskogen travbane AS,973268996,0
