Org. nr.,Navn,Overordnet enhet,Antall ansatte,Organisasjonsform - Kode,Organisasjonsform,NACE 1,NACE 1 - Bransje,Beliggenhetsadresse - Kommune,Postadresse - Kommune
932805960,Alfsen invest AS,932683652,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.300,Begravelsesbyråvirksomhet og lignende tjenester,Skien,
972224510,Leif olav olsen begravelsesbyrå ans,985286612,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.300,Begravelsesbyråvirksomhet og lignende tjenester,Skien,
976278119,Andersens AS,929826051,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.300,Begravelsesbyråvirksomhet og lignende tjenester,Porsgrunn,Porsgrunn
978754171,Kiøsterud begravelsesbyrå AS,926515128,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.300,Begravelsesbyråvirksomhet og lignende tjenester,Bamble,
982204208,Tokke begravelsesbyrå,981951484,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.300,Begravelsesbyråvirksomhet og lignende tjenester,Tokke,
991863583,Notodden kirkelige fellesråd kirkegårdsdrift,976991338,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.300,Begravelsesbyråvirksomhet og lignende tjenester,Notodden,
998667526,Rjukan begravelsesbyrå AS,998602432,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.300,Begravelsesbyråvirksomhet og lignende tjenester,Tinn,
999624898,Aspheims AS,991313567,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.300,Begravelsesbyråvirksomhet og lignende tjenester,Porsgrunn,Kragerø
992524936,Bakerød grafisk,992463694,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.400,Formidlingstjenester tilknyttet personlig tjenesteyting,Skien,
993648639,Inger bjorheim,870376162,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.400,Formidlingstjenester tilknyttet personlig tjenesteyting,Notodden,
813700832,Talmo tattoo,913674197,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,Porsgrunn
814260372,Tollehaugen service,914234840,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Midt-Telemark,
822911722,Bø økonomi & vergetjenester AS,922895295,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Midt-Telemark,
825500812,Rikke benedicte schaathun,925441961,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
829092492,Noseworkers lillian sundseth,928927733,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Notodden,
833654322,Anne tangerås,925420832,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
833654772,Vår hjelpende hånd sentin,925951722,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Drangedal,
834029782,Hundetrener weber melum,934026357,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
834843692,Goddess jeremiassen,934654897,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Bamble,
835765342,Soulmama eklund,935414199,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Bamble,
836334302,Coach strand,935936705,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Midt-Telemark,
891138172,Isso tattoo/design anders trondsen,991085890,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
894284862,Hildur strømhaug,994257668,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Bamble,Bamble
912633268,Solvik hundegård,812597612,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
913200616,Kåre bjørn kittilsen,913181255,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Kragerø,
913218353,Elisabeth mølbach,991574654,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Nome,
913555279,Pål eilertsen sport and media,913461266,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
914635373,Jan henrik henriksen,914617405,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Notodden,
914699800,"City star,tattoo tony nordfjellmar",992686251,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,Skien
915437206,Servom AS,915417078,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,Skien
916402333,Vigeland consulting roy opseth,964112894,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Kragerø,
916506155,Angelita's hundeklipp,916491468,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Bamble,
916617895,Petter hovet,916578571,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
916746512,Vestavinden AS,916730721,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,Skien
916885660,Unni marker hypnoterapi & healing,916874324,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
917172927,Kommunal rekruttering. rådgiver ja sebjørnsen storstein,995253569,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Notodden,
917339856,Pote hundesalong AS,917274460,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Tinn,Tinn
917425426,Knut r.horsts bistandsvirksomhet,817357962,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
917716102,Olena servoll,917519366,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
918038108,Vj skogen consult,917958378,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
918817603,Verge liz wolf,918733302,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,Porsgrunn
918913963,Vn-tattoo v/vilislav angelov nalbantov,918784357,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
919530014,Kittil haugens hundeskole,992388706,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
919573082,Aakre framdrift,919482672,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
920032753,Hundefrisøren fagerheim,919931345,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
920353541,Issoland event,920207162,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
921292252,Dog dynamics,921212399,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Siljan,
921375891,Nick skunx,921303106,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Siljan,
921765223,Hannah selmer,921639163,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
921930496,Emf jan ivar olsen,981926404,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,Skien
921939302,Cecilie støen,989373188,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Drangedal,
922282528,Ops hunderehab AS,922260427,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Tinn,
923959041,Ghost art tattoo,923801529,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Midt-Telemark,
923963707,Vm tattoo siv monica mikalsen,923805915,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
924046449,Hugos restaurantservice AS,923884513,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Kviteseid,
924117656,Verge renate sande,923957618,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,Porsgrunn
924484675,Rydd deg fri AS,924466863,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
924501901,Even kristoffersen,924466502,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Kragerø,
924503769,Hovden verge AS,924467509,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Tokke,
924565829,Mariette riis bergene,924506237,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
924884207,Laug småbruk vibeke de lafuente,924546557,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Drangedal,
926222341,Flittig kunst og foto,915503241,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
926238213,Tidno tor ivan dubowski,977024072,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Notodden,Notodden
926534475,Gunnar orskaug,926314467,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
926580302,Gøyes hundeklippotek AS,926543520,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
927487047,Hundetrening haukjem,927288893,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
927673320,Daniel borgeraas tattoo,927442930,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
927696436,Vindvad gade holm,927486555,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Midt-Telemark,
928332667,Dovi jeruseviciene mat,928130622,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
928862984,M&m design teie,928673073,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Siljan,
928918092,Maciej gasior clinic-art,928742695,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
928976688,Brittaine terapeutisk veiledning og kunst,928809463,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Kragerø,
929653637,Skretteberg active,929338065,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Drangedal,
929730488,Aur tattoo studio hansen,829418002,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Kragerø,
929785614,Think ink gusfre,929491262,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Bamble,
930253057,Sjel til sjel - marianne jenssen skifjeld,930108405,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
930384550,Helgen hundeskole AS,930211192,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Nome,
930393088,Cathrine meen frønes - vildekraft,817487092,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
930680516,Nuno fernandes da silva,930531081,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
930964093,Vt forvaltning pål buer,930693502,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,Porsgrunn
930981214,Grønlund consult,830717102,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Notodden,
930989355,H.t. waag,930734101,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
931066617,Omdb art miller,931064819,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
931254650,Erika magony,930485616,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
931254758,Bertalan lörincz,930486787,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
931331981,Shoko,931082477,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Midt-Telemark,
931359134,Lykkepote otterstad hundesalong,931148672,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Notodden,
931371738,Omsorgen c. lundsholt,931157256,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
931399381,Nilsen veiledning,830913882,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Notodden,
931646281,Silkepote hundefrisør rikke kvernberg,931568132,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
931658417,Kambens tjenesteyting,931595741,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
931740512,Tattoo grande,931738453,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Notodden,
931816454,Jessica susan tangen,931676334,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
931816861,Andersson-straume veiledning og livsmestring,931676563,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
932234181,Solum bodyart av/ andresen,932233355,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Drangedal,
932405822,Gjerset solutions,932355965,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
932424452,Renate steen-johansen,932367947,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
932474743,Volkan böler tattoos,932472910,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Bamble,
932477114,Melissa andersen tattoo,832443662,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
932574365,Frilanser al-kelabi,932510200,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
932606860,Afif alahmad,932540908,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,
932626497,Bodyart geir nordbø abrahamsen,913001451,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Skien,Skien
932638711,Blekkmo ole kristian formo,920052290,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Porsgrunn,
932824620,Jacobsen på nye eventyr,932713241,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Vinje,
933131785,Nexgen wallinga,933016250,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,96.990,Andre personlige tjenester ikke nevnt annet sted,Bamble,
