Nivå,Geografisk enhet,Kjønn,Alder,Antall personer,Andel av befolkningen,Dato
Telemark kommuner,Nome,Begge kjønn,18 - 66 år,217,5.5,2020-10-01
Telemark kommuner,Kragerø,Menn,18 - 66 år,208,6.7,2022-05-01
Telemark kommuner,Notodden,Begge kjønn,18 - 66 år,459,5.7,2020-10-01
Telemark kommuner,Kviteseid,Kvinner,18 - 66 år,44,6.2,2022-05-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 66 år,1269,5.5,2020-10-01
Telemark kommuner,Kviteseid,Menn,18 - 66 år,39,5.0,2022-05-01
Telemark kommuner,Seljord,Begge kjønn,18 - 66 år,94,5.6,2020-10-01
Telemark kommuner,Midt-Telemark,Kvinner,18 - 66 år,201,6.2,2022-05-01
Telemark kommuner,Siljan,Begge kjønn,18 - 66 år,60,4.2,2020-10-01
Telemark kommuner,Midt-Telemark,Menn,18 - 66 år,173,5.2,2022-05-01
Telemark kommuner,Skien,Begge kjønn,18 - 66 år,1896,5.5,2020-10-01
Telemark kommuner,Nissedal,Kvinner,18 - 66 år,18,4.7,2022-05-01
Telemark kommuner,Tinn,Begge kjønn,18 - 66 år,171,5.0,2020-10-01
Telemark kommuner,Nissedal,Menn,18 - 66 år,22,5.1,2022-05-01
Telemark kommuner,Tokke,Begge kjønn,18 - 66 år,78,5.9,2020-10-01
Telemark kommuner,Nome,Kvinner,18 - 66 år,107,5.5,2022-05-01
Telemark kommuner,Vinje,Begge kjønn,18 - 66 år,111,4.9,2020-10-01
Telemark kommuner,Nome,Menn,18 - 66 år,109,5.4,2022-05-01
Telemark kommuner,Bamble,Begge kjønn,18 - 66 år,533,6.3,2021-10-01
Telemark kommuner,Notodden,Kvinner,18 - 66 år,227,5.8,2022-05-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 66 år,185,7.5,2021-10-01
Telemark kommuner,Notodden,Menn,18 - 66 år,233,5.7,2022-05-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 66 år,36,5.0,2021-10-01
Telemark kommuner,Porsgrunn,Kvinner,18 - 66 år,734,6.5,2022-05-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 66 år,46,5.1,2021-10-01
Telemark kommuner,Porsgrunn,Menn,18 - 66 år,587,5.1,2022-05-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 66 år,397,6.5,2021-10-01
Telemark kommuner,Seljord,Kvinner,18 - 66 år,47,5.8,2022-05-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 66 år,102,6.7,2021-10-01
Telemark kommuner,Seljord,Menn,18 - 66 år,50,5.8,2022-05-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 66 år,375,5.8,2021-10-01
Telemark kommuner,Siljan,Kvinner,18 - 66 år,35,5.0,2022-05-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 66 år,48,5.9,2021-10-01
Telemark kommuner,Siljan,Menn,18 - 66 år,22,3.0,2022-05-01
Telemark kommuner,Nome,Begge kjønn,18 - 66 år,226,5.7,2021-10-01
Telemark kommuner,Skien,Kvinner,18 - 66 år,1123,6.6,2022-05-01
Telemark kommuner,Notodden,Begge kjønn,18 - 66 år,451,5.6,2021-10-01
Telemark kommuner,Skien,Menn,18 - 66 år,1009,5.8,2022-05-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 66 år,1331,5.8,2021-10-01
Telemark kommuner,Tinn,Kvinner,18 - 66 år,115,6.9,2022-05-01
Telemark kommuner,Seljord,Begge kjønn,18 - 66 år,98,5.8,2021-10-01
Telemark kommuner,Tinn,Menn,18 - 66 år,71,4.2,2022-05-01
Telemark kommuner,Siljan,Begge kjønn,18 - 66 år,67,4.7,2021-10-01
Telemark kommuner,Tokke,Kvinner,18 - 66 år,38,6.5,2022-05-01
Telemark kommuner,Skien,Begge kjønn,18 - 66 år,2090,6.1,2021-10-01
Telemark kommuner,Tokke,Menn,18 - 66 år,45,6.4,2022-05-01
Telemark kommuner,Tinn,Begge kjønn,18 - 66 år,180,5.4,2021-10-01
Telemark kommuner,Vinje,Kvinner,18 - 66 år,63,5.7,2022-05-01
Telemark kommuner,Tokke,Begge kjønn,18 - 66 år,85,6.6,2021-10-01
Telemark kommuner,Vinje,Menn,18 - 66 år,53,4.5,2022-05-01
Telemark kommuner,Vinje,Begge kjønn,18 - 66 år,125,5.5,2021-10-01
Telemark kommuner,Bamble,Kvinner,18 - 66 år,317,7.5,2023-05-01
Telemark kommuner,Bamble,Begge kjønn,18 - 66 år,566,6.6,2022-10-01
Telemark kommuner,Bamble,Menn,18 - 66 år,238,5.5,2023-05-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 66 år,170,6.9,2022-10-01
Telemark kommuner,Drangedal,Kvinner,18 - 66 år,91,7.5,2023-05-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 66 år,33,4.5,2022-10-01
Telemark kommuner,Drangedal,Menn,18 - 66 år,89,7.0,2023-05-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 66 år,44,4.8,2022-10-01
Telemark kommuner,Fyresdal,Kvinner,18 - 66 år,23,6.4,2023-05-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 66 år,369,6.0,2022-10-01
Telemark kommuner,Fyresdal,Menn,18 - 66 år,15,4.0,2023-05-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 66 år,85,5.7,2022-10-01
Telemark kommuner,Hjartdal,Kvinner,18 - 66 år,23,5.1,2023-05-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 66 år,367,5.5,2022-10-01
Telemark kommuner,Hjartdal,Menn,18 - 66 år,22,4.8,2023-05-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 66 år,36,4.4,2022-10-01
Telemark kommuner,Kragerø,Kvinner,18 - 66 år,189,6.3,2023-05-01
Telemark kommuner,Nome,Begge kjønn,18 - 66 år,209,5.2,2022-10-01
Telemark kommuner,Kragerø,Menn,18 - 66 år,205,6.6,2023-05-01
Telemark kommuner,Notodden,Begge kjønn,18 - 66 år,488,6.1,2022-10-01
Telemark kommuner,Kviteseid,Kvinner,18 - 66 år,54,7.4,2023-05-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 66 år,1385,6.0,2022-10-01
Telemark kommuner,Kviteseid,Menn,18 - 66 år,41,5.3,2023-05-01
Telemark kommuner,Seljord,Begge kjønn,18 - 66 år,109,6.4,2022-10-01
Telemark kommuner,Midt-Telemark,Kvinner,18 - 66 år,215,6.5,2023-05-01
Telemark kommuner,Siljan,Begge kjønn,18 - 66 år,57,4.0,2022-10-01
Telemark kommuner,Midt-Telemark,Menn,18 - 66 år,172,5.1,2023-05-01
Telemark kommuner,Skien,Begge kjønn,18 - 66 år,2201,6.4,2022-10-01
Telemark kommuner,Nissedal,Kvinner,18 - 66 år,23,5.7,2023-05-01
Telemark kommuner,Tinn,Begge kjønn,18 - 66 år,186,5.6,2022-10-01
Telemark kommuner,Nissedal,Menn,18 - 66 år,21,4.8,2023-05-01
Telemark kommuner,Tokke,Begge kjønn,18 - 66 år,79,6.1,2022-10-01
Telemark kommuner,Nome,Kvinner,18 - 66 år,126,6.3,2023-05-01
Telemark kommuner,Vinje,Begge kjønn,18 - 66 år,113,5.0,2022-10-01
Telemark kommuner,Nome,Menn,18 - 66 år,115,5.7,2023-05-01
Telemark kommuner,Bamble,Begge kjønn,18 - 66 år,594,7.0,2023-10-01
Telemark kommuner,Notodden,Kvinner,18 - 66 år,281,7.2,2023-05-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 66 år,186,7.5,2023-10-01
Telemark kommuner,Notodden,Menn,18 - 66 år,249,6.2,2023-05-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 66 år,40,5.4,2023-10-01
Telemark kommuner,Porsgrunn,Kvinner,18 - 66 år,792,6.9,2023-05-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 66 år,45,4.9,2023-10-01
Telemark kommuner,Porsgrunn,Menn,18 - 66 år,626,5.4,2023-05-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 66 år,424,6.9,2023-10-01
Telemark kommuner,Seljord,Kvinner,18 - 66 år,56,6.6,2023-05-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 66 år,97,6.5,2023-10-01
Telemark kommuner,Seljord,Menn,18 - 66 år,55,6.3,2023-05-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 66 år,399,5.9,2023-10-01
Telemark kommuner,Siljan,Kvinner,18 - 66 år,35,5.0,2023-05-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 66 år,45,5.3,2023-10-01
Telemark kommuner,Siljan,Menn,18 - 66 år,22,3.0,2023-05-01
Telemark kommuner,Nome,Begge kjønn,18 - 66 år,228,5.7,2023-10-01
Telemark kommuner,Skien,Kvinner,18 - 66 år,1243,7.2,2023-05-01
Telemark kommuner,Notodden,Begge kjønn,18 - 66 år,572,7.1,2023-10-01
Telemark kommuner,Skien,Menn,18 - 66 år,1074,6.2,2023-05-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 66 år,1456,6.3,2023-10-01
Telemark kommuner,Tinn,Kvinner,18 - 66 år,111,6.7,2023-05-01
Telemark kommuner,Seljord,Begge kjønn,18 - 66 år,105,6.1,2023-10-01
Telemark kommuner,Tinn,Menn,18 - 66 år,89,5.3,2023-05-01
Telemark kommuner,Siljan,Begge kjønn,18 - 66 år,59,4.2,2023-10-01
Telemark kommuner,Tokke,Kvinner,18 - 66 år,40,6.4,2023-05-01
Telemark kommuner,Skien,Begge kjønn,18 - 66 år,2414,6.9,2023-10-01
Telemark kommuner,Tokke,Menn,18 - 66 år,44,6.3,2023-05-01
Telemark kommuner,Tinn,Begge kjønn,18 - 66 år,179,5.4,2023-10-01
Telemark kommuner,Vinje,Kvinner,18 - 66 år,65,5.8,2023-05-01
Telemark kommuner,Tokke,Begge kjønn,18 - 66 år,85,6.4,2023-10-01
Telemark kommuner,Vinje,Menn,18 - 66 år,50,4.2,2023-05-01
Telemark kommuner,Vinje,Begge kjønn,18 - 66 år,126,5.5,2023-10-01
Telemark kommuner,Bamble,Kvinner,18 - 66 år,350,8.3,2024-05-01
Telemark kommuner,Bamble,Begge kjønn,18 - 66 år,636,7.4,2024-10-01
Telemark kommuner,Bamble,Menn,18 - 66 år,261,6.0,2024-05-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 66 år,190,7.7,2024-10-01
Telemark kommuner,Drangedal,Kvinner,18 - 66 år,105,8.7,2024-05-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 66 år,40,5.4,2024-10-01
Telemark kommuner,Drangedal,Menn,18 - 66 år,93,7.4,2024-05-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 66 år,45,4.8,2024-10-01
Telemark kommuner,Fyresdal,Kvinner,18 - 66 år,25,7.0,2024-05-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 66 år,440,7.2,2024-10-01
Telemark kommuner,Fyresdal,Menn,18 - 66 år,14,3.6,2024-05-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 66 år,98,6.6,2024-10-01
Telemark kommuner,Hjartdal,Kvinner,18 - 66 år,27,5.6,2024-05-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 66 år,421,6.1,2024-10-01
Telemark kommuner,Hjartdal,Menn,18 - 66 år,25,5.3,2024-05-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 66 år,45,5.4,2024-10-01
Telemark kommuner,Kragerø,Kvinner,18 - 66 år,213,7.0,2024-05-01
Telemark kommuner,Nome,Begge kjønn,18 - 66 år,254,6.4,2024-10-01
Telemark kommuner,Kragerø,Menn,18 - 66 år,223,7.1,2024-05-01
Telemark kommuner,Notodden,Begge kjønn,18 - 66 år,564,7.0,2024-10-01
Telemark kommuner,Kviteseid,Kvinner,18 - 66 år,54,7.5,2024-05-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 66 år,1473,6.4,2024-10-01
Telemark kommuner,Kviteseid,Menn,18 - 66 år,48,6.3,2024-05-01
Telemark kommuner,Seljord,Begge kjønn,18 - 66 år,99,5.7,2024-10-01
Telemark kommuner,Midt-Telemark,Kvinner,18 - 66 år,228,6.8,2024-05-01
Telemark kommuner,Siljan,Begge kjønn,18 - 66 år,61,4.3,2024-10-01
Telemark kommuner,Midt-Telemark,Menn,18 - 66 år,190,5.6,2024-05-01
Telemark kommuner,Skien,Begge kjønn,18 - 66 år,2583,7.4,2024-10-01
Telemark kommuner,Nissedal,Kvinner,18 - 66 år,22,5.5,2024-05-01
Telemark kommuner,Tinn,Begge kjønn,18 - 66 år,180,5.4,2024-10-01
Telemark kommuner,Nissedal,Menn,18 - 66 år,17,4.0,2024-05-01
Telemark kommuner,Tokke,Begge kjønn,18 - 66 år,79,5.9,2024-10-01
Telemark kommuner,Nome,Kvinner,18 - 66 år,129,6.5,2024-05-01
Telemark kommuner,Vinje,Begge kjønn,18 - 66 år,125,5.4,2024-10-01
Telemark kommuner,Nome,Menn,18 - 66 år,112,5.5,2024-05-01
Telemark kommuner,Bamble,Begge kjønn,18 - 66 år,704,7.8,2011-11-01
Telemark kommuner,Notodden,Kvinner,18 - 66 år,304,7.6,2024-05-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 66 år,185,7.2,2011-11-01
Telemark kommuner,Notodden,Menn,18 - 66 år,255,6.3,2024-05-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 66 år,33,4.0,2011-11-01
Telemark kommuner,Porsgrunn,Kvinner,18 - 66 år,816,7.1,2024-05-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 66 år,105,10.9,2011-11-01
Telemark kommuner,Porsgrunn,Menn,18 - 66 år,652,5.6,2024-05-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 66 år,557,8.1,2011-11-01
Telemark kommuner,Seljord,Kvinner,18 - 66 år,57,6.6,2024-05-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 66 år,104,6.6,2011-11-01
Telemark kommuner,Seljord,Menn,18 - 66 år,55,6.2,2024-05-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 66 år,460,7.3,2011-11-01
Telemark kommuner,Siljan,Kvinner,18 - 66 år,36,5.3,2024-05-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 66 år,37,4.1,2011-11-01
Telemark kommuner,Siljan,Menn,18 - 66 år,24,3.3,2024-05-01
Telemark kommuner,Nome,Begge kjønn,18 - 66 år,228,5.5,2011-11-01
Telemark kommuner,Skien,Kvinner,18 - 66 år,1413,8.1,2024-05-01
Telemark kommuner,Notodden,Begge kjønn,18 - 66 år,739,9.6,2011-11-01
Telemark kommuner,Skien,Menn,18 - 66 år,1160,6.6,2024-05-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 66 år,1565,6.9,2011-11-01
Telemark kommuner,Tinn,Kvinner,18 - 66 år,97,5.9,2024-05-01
Telemark kommuner,Seljord,Begge kjønn,18 - 66 år,109,5.9,2011-11-01
Telemark kommuner,Tinn,Menn,18 - 66 år,79,4.7,2024-05-01
Telemark kommuner,Siljan,Begge kjønn,18 - 66 år,90,5.8,2011-11-01
Telemark kommuner,Tokke,Kvinner,18 - 66 år,34,5.2,2024-05-01
Telemark kommuner,Skien,Begge kjønn,18 - 66 år,2334,7.0,2011-11-01
Telemark kommuner,Tokke,Menn,18 - 66 år,46,6.7,2024-05-01
Telemark kommuner,Tinn,Begge kjønn,18 - 66 år,202,5.4,2011-11-01
Telemark kommuner,Vinje,Kvinner,18 - 66 år,75,6.7,2024-05-01
Telemark kommuner,Tokke,Begge kjønn,18 - 66 år,74,5.2,2011-11-01
Telemark kommuner,Vinje,Menn,18 - 66 år,57,4.8,2024-05-01
Telemark kommuner,Vinje,Begge kjønn,18 - 66 år,126,5.4,2011-11-01
Telemark kommuner,Bamble,Kvinner,18 - 66 år,421,9.5,2011-06-01
Telemark kommuner,Bamble,Begge kjønn,18 - 66 år,639,7.0,2012-11-01
Telemark kommuner,Bamble,Menn,18 - 66 år,322,7.0,2011-06-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 66 år,164,6.5,2012-11-01
Telemark kommuner,Drangedal,Kvinner,18 - 66 år,95,7.6,2011-06-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 66 år,36,4.3,2012-11-01
Telemark kommuner,Drangedal,Menn,18 - 66 år,109,8.3,2011-06-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 66 år,81,8.4,2012-11-01
Telemark kommuner,Fyresdal,Kvinner,18 - 66 år,23,5.8,2011-06-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 66 år,493,7.2,2012-11-01
Telemark kommuner,Fyresdal,Menn,18 - 66 år,20,4.6,2011-06-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 66 år,107,6.8,2012-11-01
Telemark kommuner,Hjartdal,Kvinner,18 - 66 år,44,9.8,2011-06-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 66 år,389,6.1,2012-11-01
Telemark kommuner,Hjartdal,Menn,18 - 66 år,53,10.3,2011-06-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 66 år,30,3.3,2012-11-01
Telemark kommuner,Kragerø,Kvinner,18 - 66 år,302,8.9,2011-06-01
Telemark kommuner,Nome,Begge kjønn,18 - 66 år,212,5.1,2012-11-01
Telemark kommuner,Kragerø,Menn,18 - 66 år,286,8.2,2011-06-01
Telemark kommuner,Notodden,Begge kjønn,18 - 66 år,642,8.3,2012-11-01
Telemark kommuner,Kviteseid,Kvinner,18 - 66 år,51,7.0,2011-06-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 66 år,1395,6.2,2012-11-01
Telemark kommuner,Kviteseid,Menn,18 - 66 år,53,6.4,2011-06-01
Telemark kommuner,Seljord,Begge kjønn,18 - 66 år,97,5.3,2012-11-01
Telemark kommuner,Midt-Telemark,Kvinner,18 - 66 år,246,8.0,2011-06-01
Telemark kommuner,Siljan,Begge kjønn,18 - 66 år,94,6.1,2012-11-01
Telemark kommuner,Midt-Telemark,Menn,18 - 66 år,201,6.3,2011-06-01
Telemark kommuner,Skien,Begge kjønn,18 - 66 år,2337,6.9,2012-11-01
Telemark kommuner,Nissedal,Kvinner,18 - 66 år,26,6.1,2011-06-01
Telemark kommuner,Tinn,Begge kjønn,18 - 66 år,172,4.7,2012-11-01
Telemark kommuner,Nissedal,Menn,18 - 66 år,18,3.8,2011-06-01
Telemark kommuner,Tokke,Begge kjønn,18 - 66 år,61,4.4,2012-11-01
Telemark kommuner,Nome,Kvinner,18 - 66 år,136,6.8,2011-06-01
Telemark kommuner,Vinje,Begge kjønn,18 - 66 år,105,4.5,2012-11-01
Telemark kommuner,Nome,Menn,18 - 66 år,108,5.1,2011-06-01
Telemark kommuner,Bamble,Begge kjønn,18 - 66 år,653,7.2,2013-11-01
Telemark kommuner,Notodden,Kvinner,18 - 66 år,443,11.8,2011-06-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 66 år,150,6.0,2013-11-01
Telemark kommuner,Notodden,Menn,18 - 66 år,349,9.0,2011-06-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 66 år,37,4.5,2013-11-01
Telemark kommuner,Porsgrunn,Kvinner,18 - 66 år,933,8.5,2011-06-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 66 år,70,7.2,2013-11-01
Telemark kommuner,Porsgrunn,Menn,18 - 66 år,697,6.1,2011-06-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 66 år,447,6.5,2013-11-01
Telemark kommuner,Seljord,Kvinner,18 - 66 år,67,7.3,2011-06-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 66 år,97,6.2,2013-11-01
Telemark kommuner,Seljord,Menn,18 - 66 år,43,4.6,2011-06-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 66 år,387,6.0,2013-11-01
Telemark kommuner,Siljan,Kvinner,18 - 66 år,65,8.5,2011-06-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 66 år,35,3.8,2013-11-01
Telemark kommuner,Siljan,Menn,18 - 66 år,30,3.9,2011-06-01
Telemark kommuner,Nome,Begge kjønn,18 - 66 år,223,5.4,2013-11-01
Telemark kommuner,Skien,Kvinner,18 - 66 år,1328,7.9,2011-06-01
Telemark kommuner,Notodden,Begge kjønn,18 - 66 år,622,8.0,2013-11-01
Telemark kommuner,Skien,Menn,18 - 66 år,1089,6.5,2011-06-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 66 år,1499,6.6,2013-11-01
Telemark kommuner,Tinn,Kvinner,18 - 66 år,112,6.1,2011-06-01
Telemark kommuner,Seljord,Begge kjønn,18 - 66 år,100,5.5,2013-11-01
Telemark kommuner,Tinn,Menn,18 - 66 år,96,5.1,2011-06-01
Telemark kommuner,Siljan,Begge kjønn,18 - 66 år,69,4.6,2013-11-01
Telemark kommuner,Tokke,Kvinner,18 - 66 år,42,6.2,2011-06-01
Telemark kommuner,Skien,Begge kjønn,18 - 66 år,2362,6.9,2013-11-01
Telemark kommuner,Tokke,Menn,18 - 66 år,39,5.3,2011-06-01
Telemark kommuner,Tinn,Begge kjønn,18 - 66 år,175,4.7,2013-11-01
Telemark kommuner,Vinje,Kvinner,18 - 66 år,74,6.5,2011-06-01
Telemark kommuner,Tokke,Begge kjønn,18 - 66 år,58,4.2,2013-11-01
Telemark kommuner,Vinje,Menn,18 - 66 år,56,4.8,2011-06-01
Telemark kommuner,Vinje,Begge kjønn,18 - 66 år,107,4.5,2013-11-01
Telemark kommuner,Bamble,Kvinner,18 - 66 år,378,8.5,2012-06-01
Telemark kommuner,Bamble,Begge kjønn,18 - 66 år,655,7.3,2014-11-01
Telemark kommuner,Bamble,Menn,18 - 66 år,277,6.0,2012-06-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 66 år,169,6.7,2014-11-01
Telemark kommuner,Drangedal,Kvinner,18 - 66 år,92,7.4,2012-06-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 66 år,34,4.2,2014-11-01
Telemark kommuner,Drangedal,Menn,18 - 66 år,85,6.6,2012-06-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 66 år,59,6.2,2014-11-01
Telemark kommuner,Fyresdal,Kvinner,18 - 66 år,14,3.5,2012-06-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 66 år,413,6.2,2014-11-01
Telemark kommuner,Fyresdal,Menn,18 - 66 år,18,4.2,2012-06-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 66 år,88,5.6,2014-11-01
Telemark kommuner,Hjartdal,Kvinner,18 - 66 år,39,8.7,2012-06-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 66 år,419,6.5,2014-11-01
Telemark kommuner,Hjartdal,Menn,18 - 66 år,41,8.0,2012-06-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 66 år,39,4.2,2014-11-01
Telemark kommuner,Kragerø,Kvinner,18 - 66 år,249,7.3,2012-06-01
Telemark kommuner,Nome,Begge kjønn,18 - 66 år,242,5.9,2014-11-01
Telemark kommuner,Kragerø,Menn,18 - 66 år,260,7.5,2012-06-01
Telemark kommuner,Notodden,Begge kjønn,18 - 66 år,629,8.1,2014-11-01
Telemark kommuner,Kviteseid,Kvinner,18 - 66 år,59,8.0,2012-06-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 66 år,1514,6.6,2014-11-01
Telemark kommuner,Kviteseid,Menn,18 - 66 år,50,6.0,2012-06-01
Telemark kommuner,Seljord,Begge kjønn,18 - 66 år,96,5.3,2014-11-01
Telemark kommuner,Midt-Telemark,Kvinner,18 - 66 år,231,7.4,2012-06-01
Telemark kommuner,Siljan,Begge kjønn,18 - 66 år,67,4.6,2014-11-01
Telemark kommuner,Midt-Telemark,Menn,18 - 66 år,175,5.4,2012-06-01
Telemark kommuner,Skien,Begge kjønn,18 - 66 år,2256,6.6,2014-11-01
Telemark kommuner,Nissedal,Kvinner,18 - 66 år,21,4.9,2012-06-01
Telemark kommuner,Tinn,Begge kjønn,18 - 66 år,185,5.0,2014-11-01
Telemark kommuner,Nissedal,Menn,18 - 66 år,13,2.7,2012-06-01
Telemark kommuner,Tokke,Begge kjønn,18 - 66 år,56,4.1,2014-11-01
Telemark kommuner,Nome,Kvinner,18 - 66 år,117,5.9,2012-06-01
Telemark kommuner,Vinje,Begge kjønn,18 - 66 år,93,4.0,2014-11-01
Telemark kommuner,Nome,Menn,18 - 66 år,112,5.2,2012-06-01
Telemark kommuner,Bamble,Begge kjønn,18 - 66 år,682,7.7,2015-11-01
Telemark kommuner,Notodden,Kvinner,18 - 66 år,366,9.7,2012-06-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 66 år,178,7.0,2015-11-01
Telemark kommuner,Notodden,Menn,18 - 66 år,295,7.5,2012-06-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 66 år,33,4.1,2015-11-01
Telemark kommuner,Porsgrunn,Kvinner,18 - 66 år,790,7.1,2012-06-01
Telemark kommuner,Hjartdal,Begge kjønn,18 - 66 år,59,6.3,2015-11-01
Telemark kommuner,Porsgrunn,Menn,18 - 66 år,610,5.3,2012-06-01
Telemark kommuner,Kragerø,Begge kjønn,18 - 66 år,432,6.5,2015-11-01
Telemark kommuner,Seljord,Kvinner,18 - 66 år,62,6.9,2012-06-01
Telemark kommuner,Kviteseid,Begge kjønn,18 - 66 år,93,6.0,2015-11-01
Telemark kommuner,Seljord,Menn,18 - 66 år,40,4.3,2012-06-01
Telemark kommuner,Midt-Telemark,Begge kjønn,18 - 66 år,431,6.7,2015-11-01
Telemark kommuner,Siljan,Kvinner,18 - 66 år,63,8.2,2012-06-01
Telemark kommuner,Nissedal,Begge kjønn,18 - 66 år,39,4.3,2015-11-01
Telemark kommuner,Siljan,Menn,18 - 66 år,29,3.8,2012-06-01
Telemark kommuner,Nome,Begge kjønn,18 - 66 år,255,6.3,2015-11-01
Telemark kommuner,Skien,Kvinner,18 - 66 år,1266,7.5,2012-06-01
Telemark kommuner,Notodden,Begge kjønn,18 - 66 år,657,8.3,2015-11-01
Telemark kommuner,Skien,Menn,18 - 66 år,1008,6.0,2012-06-01
Telemark kommuner,Porsgrunn,Begge kjønn,18 - 66 år,1616,7.1,2015-11-01
Telemark kommuner,Tinn,Kvinner,18 - 66 år,94,5.3,2012-06-01
Telemark kommuner,Seljord,Begge kjønn,18 - 66 år,96,5.3,2015-11-01
Telemark kommuner,Tinn,Menn,18 - 66 år,79,4.2,2012-06-01
Telemark kommuner,Siljan,Begge kjønn,18 - 66 år,70,4.8,2015-11-01
Telemark kommuner,Tokke,Kvinner,18 - 66 år,35,5.3,2012-06-01
Telemark kommuner,Skien,Begge kjønn,18 - 66 år,2325,6.8,2015-11-01
Telemark kommuner,Tokke,Menn,18 - 66 år,33,4.5,2012-06-01
Telemark kommuner,Tinn,Begge kjønn,18 - 66 år,191,5.2,2015-11-01
Telemark kommuner,Vinje,Kvinner,18 - 66 år,62,5.5,2012-06-01
Telemark kommuner,Tokke,Begge kjønn,18 - 66 år,64,4.6,2015-11-01
Telemark kommuner,Vinje,Menn,18 - 66 år,40,3.4,2012-06-01
Telemark kommuner,Vinje,Begge kjønn,18 - 66 år,96,4.2,2015-11-01
Telemark kommuner,Bamble,Kvinner,18 - 66 år,381,8.5,2013-06-01
Telemark kommuner,Bamble,Begge kjønn,18 - 66 år,672,7.7,2016-11-01
Telemark kommuner,Bamble,Menn,18 - 66 år,257,5.6,2013-06-01
Telemark kommuner,Drangedal,Begge kjønn,18 - 66 år,189,7.6,2016-11-01
Telemark kommuner,Drangedal,Kvinner,18 - 66 år,80,6.6,2013-06-01
Telemark kommuner,Fyresdal,Begge kjønn,18 - 66 år,34,4.3,2016-11-01
