Level,Org. nr.,Navn,Parent Employees,Children Count,Children Sum,Difference,Matches
1 vs 3,826153822,Bert beauprez,,1,0.0,,False
1 vs 3,827526312,North2power AS,,1,0.0,,False
1 vs 3,827548782,Henrik baugerød,,1,0.0,,False
1 vs 3,829082942,Systemutvikler arnstein berg AS,,1,0.0,,False
1 vs 3,829242702,Berg nettsystemer AS,,1,0.0,,False
1 vs 3,832548812,A. collier drift AS,,1,0.0,,False
1 vs 3,833451472,B5 holding AS,,1,0.0,,False
1 vs 3,835822672,Sibyl AS,,1,0.0,,False
1 vs 3,836135652,Bjorvand solutions,,1,0.0,,False
1 vs 3,883063902,Tech venture AS,,1,0.0,,False
1 vs 3,911960567,Berget utvikling,,1,0.0,,False
1 vs 3,912306836,Sidespeilet utvikling nuf,,1,0.0,,False
1 vs 3,913009622,Codefarm AS,,1,0.0,,False
1 vs 3,913598393,Uniwise Norge,,1,0.0,,False
1 vs 3,913859871,Illeris AS,,1,0.0,,False
1 vs 3,914961017,Fjone gard,,1,0.0,,False
1 vs 3,915430031,Paramount decisions AS,,1,0.0,,False
1 vs 3,916797710,Vadio AS,,1,0.0,,False
1 vs 3,917574030,R&d invest AS,,1,0.0,,False
1 vs 3,917867771,Cycled technologies AS,,1,0.0,,False
1 vs 3,918594965,Limber AS,,1,0.0,,False
1 vs 3,918937609,Restaurantdiary AS,,1,0.0,,False
1 vs 3,919139374,Strobefarm AS,,1,0.0,,False
1 vs 3,919613823,Norbotics AS,,1,0.0,,False
1 vs 3,920190243,Racal AS,,1,0.0,,False
1 vs 3,920417582,Victor gallipoli,,1,0.0,,False
1 vs 3,920435165,Telemark web AS,,1,0.0,,False
1 vs 3,920532683,Findal design,,1,0.0,,False
1 vs 3,921239645,Christoffer johannessen,,1,0.0,,False
1 vs 3,921476671,Igor vidic,,1,0.0,,False
1 vs 3,921713223,Proweb design v/vefald,,1,0.0,,False
1 vs 3,921785623,Dimension four AS,,1,0.0,,False
1 vs 3,922179972,Zizu AS,,1,0.0,,False
1 vs 3,922910537,Jørgen solli,,1,0.0,,False
1 vs 3,923003894,Tallknusing og baksidebygging AS,,1,0.0,,False
1 vs 3,923166815,Appify AS,,1,0.0,,False
1 vs 3,923564403,Wapp gjeruldsen,,1,0.0,,False
1 vs 3,923813128,Myhremedia tor erik myhre,,1,0.0,,False
1 vs 3,923875840,For nature AS,,1,0.0,,False
1 vs 3,924548738,Draugedal holding AS,,1,0.0,,False
1 vs 3,924557702,Get your work done. together AS,,1,0.0,,False
1 vs 3,925255548,Vardoge AS,,1,0.0,,False
1 vs 3,925466980,Nettskaperne AS,,1,0.0,,False
1 vs 3,925549495,Holgersen AS,,1,0.0,,False
1 vs 3,925947873,Futurexchange AS,,1,0.0,,False
1 vs 3,926056158,Rmatech AS,,1,0.0,,False
1 vs 3,926114514,Viktor bastnes,,1,0.0,,False
1 vs 3,926193333,Sovereign technologies Norway AS,,1,0.0,,False
1 vs 3,926362666,Kjøretøydata sa,,1,0.0,,False
1 vs 3,926416952,Eierskifte AS,,1,0.0,,False
1 vs 3,926545248,Vi ser deg AS,,1,0.0,,False
1 vs 3,926563890,Illeris web AS,,1,0.0,,False
1 vs 3,927049791,Soldal produksjon,,1,0.0,,False
1 vs 3,927153831,Roger steinbakk,,1,0.0,,False
1 vs 3,927377292,Shadow it AS,,1,0.0,,False
1 vs 3,927604698,Løpeglad AS,,1,0.0,,False
1 vs 3,927650991,Touch soft technology AS,,1,0.0,,False
1 vs 3,927758547,Coded AS,,1,0.0,,False
1 vs 3,927851067,Jan verhulst,,1,0.0,,False
1 vs 3,928654435,Antili AS,,1,0.0,,False
1 vs 3,928728684,Circumflex AS,,1,0.0,,False
1 vs 3,929045556,Properti AS,,1,0.0,,False
1 vs 3,929151984,Kaldhussæter-knutsen programvare,,1,0.0,,False
1 vs 3,929256581,Nettplattform AS,,1,0.0,,False
1 vs 3,929304039,Christopher gordon,,1,0.0,,False
1 vs 3,929346734,Builder AS,,1,0.0,,False
1 vs 3,929392086,Wakandi holding AS,,1,0.0,,False
1 vs 3,929482387,Webrodent AS,,1,0.0,,False
1 vs 3,929487761,Owen systemutvikling,,1,0.0,,False
1 vs 3,929495330,Booktech AS,,1,0.0,,False
1 vs 3,929620291,Smartout AS,,1,0.0,,False
1 vs 3,929699580,Nordigames AS,,1,0.0,,False
1 vs 3,929819160,Ezbench solutions AS,,1,0.0,,False
1 vs 3,930088587,Sciigo kompetanse AS,,1,0.0,,False
1 vs 3,930162590,Haig AS,,1,0.0,,False
1 vs 3,930648213,Per armin matre,,1,0.0,,False
1 vs 3,930684201,Prodigy holding AS,,1,0.0,,False
1 vs 3,930885916,Firestarter AS,,1,0.0,,False
1 vs 3,931052365,Prajan chapagain,,1,0.0,,False
1 vs 3,931241117,Astiro AS,,1,0.0,,False
1 vs 3,931308882,Tveitan utvikling og landbruk,,1,0.0,,False
1 vs 3,931323814,Swiftner AS,,1,0.0,,False
1 vs 3,931455699,Webies AS,,1,0.0,,False
1 vs 3,931480995,R&d tomteco AS,,1,0.0,,False
1 vs 3,931493485,Webteknologi AS,,1,0.0,,False
1 vs 3,931730258,Moonbase AS,,1,0.0,,False
1 vs 3,931757024,Latip lead,,1,0.0,,False
1 vs 3,931758195,Hassel privat,,1,0.0,,False
1 vs 3,931849441,Nevio AS,,1,0.0,,False
1 vs 3,932137364,Visual learning AS,,1,0.0,,False
1 vs 3,932149141,Digitalspor AS,,1,0.0,,False
1 vs 3,932172313,A. collier holding AS,,1,0.0,,False
1 vs 3,932251728,Nightbox community services andersen,,1,0.0,,False
1 vs 3,932471876,Bjerk data,,1,0.0,,False
1 vs 3,932480719,Carl gustav kremer,,1,0.0,,False
1 vs 3,932744600,Stadskleiv media,,1,0.0,,False
1 vs 3,932879484,Ucher tech,,1,0.0,,False
1 vs 3,932889692,Pretakst AS,,1,0.0,,False
1 vs 3,932898365,Infinitusfm furholt,,1,0.0,,False
1 vs 3,932903148,Haugan data & design,,1,0.0,,False
1 vs 3,932922010,Andreas falck,,1,0.0,,False
1 vs 3,933017931,Convo utvikling AS,,1,0.0,,False
1 vs 3,933031861,Bytelab AS,,1,0.0,,False
1 vs 3,933166740,Klausen solutions,,1,0.0,,False
1 vs 3,933213404,Netica heckel,,1,0.0,,False
1 vs 3,933226077,Deketelaere konsultasjon,,1,0.0,,False
1 vs 3,933246280,Edicte AS,,1,0.0,,False
1 vs 3,933484017,Sejersen design,,1,0.0,,False
1 vs 3,933506169,Future tech - stensrud,,1,0.0,,False
1 vs 3,933537757,Frameworks1975 AS,,1,0.0,,False
1 vs 3,933604071,Helena bustrak,,1,0.0,,False
1 vs 3,933626512,Kar jøran kiil klemmetvold,,1,0.0,,False
1 vs 3,933713040,Enk mikael mahlio,,1,0.0,,False
1 vs 3,933821625,Skjera.app - nilsen,,1,0.0,,False
1 vs 3,933980391,Drs websolutions ans,,1,0.0,,False
1 vs 3,934058186,Respons design AS,,1,0.0,,False
1 vs 3,934195620,Bjørnar heian langved web,,1,0.0,,False
1 vs 3,934333039,Buried beneath interactive AS,,1,0.0,,False
1 vs 3,934343727,Motherx AS,,1,0.0,,False
1 vs 3,934344588,Grønlid,,1,0.0,,False
1 vs 3,934359089,Felix utvikling AS,,1,0.0,,False
1 vs 3,934376331,Teigen development,,1,0.0,,False
1 vs 3,934386388,Project nxt AS,,1,0.0,,False
1 vs 3,934821289,Khatuev skyline interface,,1,0.0,,False
1 vs 3,934829964,Jynge setchell mods,,1,0.0,,False
1 vs 3,934988175,Betten invent AS,,1,0.0,,False
1 vs 3,935130573,Todg AS,,1,0.0,,False
1 vs 3,935234123,Geo go AS,,1,0.0,,False
1 vs 3,935297516,Tangen apps,,1,0.0,,False
1 vs 3,935332060,Groth software solutions,,1,0.0,,False
1 vs 3,935353262,Oellingrath digital medhjelper,,1,0.0,,False
1 vs 3,935360137,Wbg induction AS,,1,0.0,,False
1 vs 3,935394457,Prochect AS,,1,0.0,,False
1 vs 3,935471125,Bekkelund handelhjelp,,1,0.0,,False
1 vs 3,935511380,Nova mentis AS,,1,0.0,,False
1 vs 3,935523834,Skapatek ameri,,1,0.0,,False
1 vs 3,935547067,Folkets røst AS,,1,0.0,,False
1 vs 3,935548659,Stykket studio,,1,0.0,,False
1 vs 3,935597595,Kodekrefter frå solsvik,,1,0.0,,False
1 vs 3,935686946,Teknisk service jonas dolve,,1,0.0,,False
1 vs 3,935877318,Frisk vikr,,1,0.0,,False
1 vs 3,935883741,Avalue AS,,1,0.0,,False
1 vs 3,935989027,Digital aksjon as tvangsavviklingsbo,,1,0.0,,False
1 vs 3,935998913,Tobias pettersbakken enk,,1,0.0,,False
1 vs 3,936115454,Mia jbara tech,,1,0.0,,False
1 vs 3,936253938,Youngsters digital AS,,1,0.0,,False
1 vs 3,936287379,Rett-ferdig AS,,1,0.0,,False
1 vs 3,936393047,Syncmap AS,,1,0.0,,False
1 vs 3,936473504,Es software AS,,1,0.0,,False
1 vs 3,936474799,Digital kulturarvinitiativ,,1,0.0,,False
1 vs 3,936493815,Bærøkrafft AS,,1,0.0,,False
1 vs 3,936503977,Andersen happy hack engineering,,1,0.0,,False
1 vs 3,947005510,Unmo telecom solution morten kristensen,,1,0.0,,False
1 vs 3,958447175,Systemhuset episteme AS,,1,0.0,,False
1 vs 3,970525483,John oddvar hjartsjø,,1,0.0,,False
1 vs 3,977060907,Hannemyr nye medier AS,,1,0.0,,False
1 vs 3,979842376,Axezz data geir kiste,,1,0.0,,False
1 vs 3,980875628,Stone computing AS,,1,0.0,,False
1 vs 3,981769279,George emil aubert,,1,0.0,,False
1 vs 3,983344186,Flatebo data morten andreas flatebø,,1,0.0,,False
1 vs 3,983749046,Digital aksjon øyvind brungot dahl,,1,0.0,,False
1 vs 3,984261233,Hosum data og elektronikk,,1,0.0,,False
1 vs 3,986850511,Pedersen dataservice,,1,0.0,,False
1 vs 3,988167088,Ma-invest AS,,1,0.0,,False
1 vs 3,988185183,Mediasparx ltd nuf,,1,0.0,,False
1 vs 3,989690523,Konsulent øystein nilsen,,1,0.0,,False
1 vs 3,991795170,Kelson consulting AS,,1,0.0,,False
1 vs 3,992360984,Oma consulting AS,,1,0.0,,False
1 vs 3,992458542,Harald lyngberg AS,,1,0.0,,False
1 vs 3,992645032,Fjell digital AS,,1,0.0,,False
1 vs 3,993131415,Jonathan bjerk data og design,,1,0.0,,False
1 vs 3,994428152,Akeo AS,,1,0.0,,False
1 vs 3,994528130,Pythonia geir gåsodden,,1,0.0,,False
1 vs 3,995094126,Sandan trading v/werner lekven,,1,0.0,,False
1 vs 3,995173794,Meet AS,,1,0.0,,False
1 vs 3,995207966,Raos consulting roy skjellaug,,1,0.0,,False
1 vs 3,996191877,Designfoto.no sven erik larsen,,1,0.0,,False
1 vs 3,997767500,Soly group AS,,1,0.0,,False
1 vs 3,997819594,New normal group AS,,1,0.0,,False
1 vs 3,997950941,Lead it corzani,,1,0.0,,False
1 vs 3,998178479,Nimia AS,,1,0.0,,False
1 vs 3,998680026,Cmoneo AS,,1,0.0,,False
1 vs 3,812484192,Zondo Norge AS,,1,0.0,,False
1 vs 3,812618512,Raskenlund AS,,1,0.0,,False
1 vs 3,812879162,Naitsmania AS,,1,0.0,,False
1 vs 3,823012632,R steinmoen it-tjenester,,1,0.0,,False
1 vs 3,824503222,Eib consulting AS,,1,0.0,,False
1 vs 3,828635352,Iso tjenester AS,,1,0.0,,False
1 vs 3,830164332,Santi consulting AS,,1,0.0,,False
1 vs 3,831718552,Thygesen 2.0,,1,0.0,,False
1 vs 3,834820242,Utvikling & invest bårdseng,,1,0.0,,False
1 vs 3,835296172,Reiten logic,,1,0.0,,False
1 vs 3,835643832,Gi_raad atle nygaard,,1,0.0,,False
1 vs 3,879543002,Nettex sandbeck,,1,0.0,,False
1 vs 3,887944652,Apiteq AS,,1,0.0,,False
1 vs 3,894940522,Codus marketing lorentzen,,1,0.0,,False
1 vs 3,896379232,Evensen konsulenttjenester,,1,0.0,,False
1 vs 3,898864332,W&a consulting AS,,1,0.0,,False
1 vs 3,911897520,Van brunschot internett,,1,0.0,,False
1 vs 3,913336836,Fredrik brubakken,,1,0.0,,False
1 vs 3,914036070,Thure media AS,,1,0.0,,False
1 vs 3,914763231,Reinertsen dataservice AS,,1,0.0,,False
1 vs 3,914796334,Sensosoft AS,,1,0.0,,False
1 vs 3,915147763,Microflash kristian michael furuholmen,,1,0.0,,False
1 vs 3,915313647,Techal AS,,1,0.0,,False
1 vs 3,915727506,Spak consultants AS,,1,0.0,,False
1 vs 3,915843697,Elastisk AS,,1,0.0,,False
1 vs 3,916087314,Rossbach data,,1,0.0,,False
1 vs 3,917135851,Scape management AS,,1,0.0,,False
1 vs 3,917421560,Rossbach data AS,,1,0.0,,False
1 vs 3,917651523,Falkumdata steinar sjøberg,,1,0.0,,False
1 vs 3,917989893,Tixio technologies AS,,1,0.0,,False
1 vs 3,918270949,Johan stray jacobsen,,1,0.0,,False
1 vs 3,919000201,Lars ellingsen,,1,0.0,,False
1 vs 3,919811986,Bitit AS,,1,0.0,,False
1 vs 3,919911468,Wiztech AS,,1,0.0,,False
1 vs 3,920256317,Axenter AS,,1,0.0,,False
1 vs 3,921735464,Sannas consulting AS,,1,0.0,,False
1 vs 3,922129002,Topborn AS,,1,0.0,,False
1 vs 3,922155852,Xtre AS,,1,0.0,,False
1 vs 3,922166226,Almankaas jacobsen konsultentvirksomhet,,1,0.0,,False
1 vs 3,922191832,Vaditime AS,,1,0.0,,False
1 vs 3,922390460,Ms excel mathisen,,1,0.0,,False
1 vs 3,922988625,Plan b it AS,,1,0.0,,False
1 vs 3,923129677,Westli consulting AS,,1,0.0,,False
1 vs 3,923693378,Skyfritt AS,,1,0.0,,False
1 vs 3,923854088,Joakim øyen konsulenttjenester,,1,0.0,,False
1 vs 3,924370319,Webtakk sehested,,1,0.0,,False
1 vs 3,924752556,Vidsyn consult benjamin eliel rødstien,,1,0.0,,False
1 vs 3,925524751,Dotno trustee domains,,1,0.0,,False
1 vs 3,925838101,Barstad it AS,,1,0.0,,False
1 vs 3,926473433,Trond botnen AS,,1,0.0,,False
1 vs 3,927144549,Moen multimedia,,1,0.0,,False
1 vs 3,927343134,Månevann AS,,1,0.0,,False
1 vs 3,927378329,Tidevann AS,,1,0.0,,False
1 vs 3,927776405,It & programvare - nymoen,,1,0.0,,False
1 vs 3,928111377,Cyber wolf AS,,1,0.0,,False
1 vs 3,928181332,Mm4 consulting AS,,1,0.0,,False
1 vs 3,928633675,Databonde henning jensen,,1,0.0,,False
1 vs 3,928699161,Specc AS,,1,0.0,,False
1 vs 3,929162366,Mispelon consulting,,1,0.0,,False
1 vs 3,929539222,Engh strategit,,1,0.0,,False
1 vs 3,929585461,Rb consulting roger bjørkelund,,1,0.0,,False
1 vs 3,929624211,Kristian ivanov,,1,0.0,,False
1 vs 3,929636503,Nordkvelde multiservice,,1,0.0,,False
1 vs 3,930068373,Helene celine holding AS,,1,0.0,,False
1 vs 3,930646822,Glaadly AS,,1,0.0,,False
1 vs 3,930699675,Barrow fikser greier,,1,0.0,,False
1 vs 3,930786071,Bahrawy web,,1,0.0,,False
1 vs 3,930797987,Site partners AS,,1,0.0,,False
1 vs 3,930865087,Neat app AS,,1,0.0,,False
1 vs 3,930874884,Zx systems AS,,1,0.0,,False
1 vs 3,930897043,Olsnes ikt-service,,1,0.0,,False
1 vs 3,930908223,Shulha shuba,,1,0.0,,False
1 vs 3,930990922,Brakstad consult,,1,0.0,,False
1 vs 3,931019996,Kosta milic,,1,0.0,,False
1 vs 3,931169335,Autovekt AS,,1,0.0,,False
1 vs 3,931207121,Datamaker v/geir soland,,1,0.0,,False
1 vs 3,931259296,Ødegaarden heggeli tjenester,,1,0.0,,False
1 vs 3,931396811,Yasin bahri valhalla web consulting,,1,0.0,,False
1 vs 3,931402846,Ghanim solutions,,1,0.0,,False
1 vs 3,931518402,Bjørnstad it,,1,0.0,,False
1 vs 3,931798979,Johnsen digital,,1,0.0,,False
1 vs 3,931860046,Bindingsnuten AS,,1,0.0,,False
1 vs 3,931889796,Dignatio as tvangsavviklingsbo,,1,0.0,,False
1 vs 3,931975730,Smedvik consulting,,1,0.0,,False
1 vs 3,932190117,Henning ims,,1,0.0,,False
1 vs 3,932190176,Guro haakanes,,1,0.0,,False
1 vs 3,932295555,Unidata grønli,,1,0.0,,False
1 vs 3,932345021,Nordaunet konsult,,1,0.0,,False
1 vs 3,932490420,Brauter rådgivning,,1,0.0,,False
1 vs 3,932606496,Izi peacy prieto salazar,,1,0.0,,False
1 vs 3,932752123,Niax holding AS,,1,0.0,,False
1 vs 3,932755351,Atle nilssen,,1,0.0,,False
1 vs 3,932911426,Straume trygg mobil,,1,0.0,,False
1 vs 3,933238806,Keepsmiling AS,,1,0.0,,False
1 vs 3,933309401,Quixotic AS,,1,0.0,,False
1 vs 3,933328007,Lepus semantisk web AS,,1,0.0,,False
1 vs 3,933441539,Ulvheim venture technologies,,1,0.0,,False
1 vs 3,933527409,Helen solberg,,1,0.0,,False
1 vs 3,933534596,Cyber wolf as tvangsavviklingsbo,,1,0.0,,False
1 vs 3,933536092,Rask hagen solutions,,1,0.0,,False
1 vs 3,933602338,Frontivia AS,,1,0.0,,False
1 vs 3,933619354,Collier mathisen consult,,1,0.0,,False
1 vs 3,933648672,Providento AS,,1,0.0,,False
1 vs 3,933708152,Tverråen consulting,,1,0.0,,False
1 vs 3,933854965,Tilemork AS,,1,0.0,,False
1 vs 3,933870219,Holthe engineering AS,,1,0.0,,False
1 vs 3,934037359,Digitisec consulting schmitt,,1,0.0,,False
1 vs 3,934058208,Øvje invest AS,,1,0.0,,False
1 vs 3,934064518,Bråthen networks,,1,0.0,,False
1 vs 3,934080254,Linkconcept no,,1,0.0,,False
1 vs 3,934107055,Reidar olsen elektro,,1,0.0,,False
1 vs 3,934220676,Tande-halvorsen,,1,0.0,,False
1 vs 3,934221419,Coanor consulting AS,,1,0.0,,False
1 vs 3,934615069,Nordskisse /kostiantyn sokolov,,1,0.0,,False
1 vs 3,934857151,Niax consulting AS,,1,0.0,,False
1 vs 3,934928768,Ruby AS,,1,0.0,,False
1 vs 3,934956168,Mm4 consulting as konkursbo,,1,0.0,,False
1 vs 3,934964802,Intrepix b.v. nuf,,1,0.0,,False
1 vs 3,935031117,Dahlgren support,,1,0.0,,False
1 vs 3,935075947,Hjertstrøm digital rådgivning,,1,0.0,,False
1 vs 3,935143713,Techcare - kevin christensen,,1,0.0,,False
1 vs 3,935313007,Bergan technologies as konkursbo,,1,0.0,,False
1 vs 3,935417597,Synneva konsulent AS,,1,0.0,,False
1 vs 3,935524717,Fiber tech AS,,1,0.0,,False
1 vs 3,935560020,Tokke dc campus AS,,1,0.0,,False
1 vs 3,935752019,Hasselberg consult,,1,0.0,,False
1 vs 3,935836735,Xplisitt AS,,1,0.0,,False
1 vs 3,935849500,Sigint // barland,,1,0.0,,False
1 vs 3,935912938,Ingerøyen,,1,0.0,,False
1 vs 3,935956978,Kabi ai bikic,,1,0.0,,False
1 vs 3,936004865,Giesen it drift,,1,0.0,,False
1 vs 3,936177212,Kodern AS,,1,0.0,,False
1 vs 3,936466265,Garsjø consulting,,1,0.0,,False
1 vs 3,936533493,Addo-antwi group,,1,0.0,,False
1 vs 3,946070513,Rolf n. terkelsen,,1,0.0,,False
1 vs 3,969279533,Sveinung rekaa,,1,0.0,,False
1 vs 3,976865499,Sonton teknologi AS,,1,0.0,,False
1 vs 3,977036275,Telescope AS,,1,0.0,,False
1 vs 3,979806574,Terje christensen,,1,0.0,,False
1 vs 3,980295206,Arnesen data,,1,0.0,,False
1 vs 3,980327000,911-tjenesten AS,,1,0.0,,False
1 vs 3,981131592,Fotodigital nøringset,,1,0.0,,False
1 vs 3,981626141,Smart and safe henning kihle,,1,0.0,,False
1 vs 3,982768772,Vitality holding AS,,1,0.0,,False
1 vs 3,983252893,Pc huset svein inge jørgensen,,1,0.0,,False
1 vs 3,983983162,Alkymia AS,,1,0.0,,False
1 vs 3,984317123,Nett - opp lia,,1,0.0,,False
1 vs 3,984710593,Frode ulsund tech,,1,0.0,,False
1 vs 3,984820127,Skifjeld support,,1,0.0,,False
1 vs 3,986041184,David griffiths services,,1,0.0,,False
1 vs 3,986046976,Daniel wien,,1,0.0,,False
1 vs 3,986730265,Industrino AS,,1,0.0,,False
1 vs 3,988042714,Stein susrud ikt-tjenester,,1,0.0,,False
1 vs 3,988228656,Mortensen consulting,,1,0.0,,False
1 vs 3,989383930,Nordic hosting AS,,1,0.0,,False
1 vs 3,989889230,Keepsmiling stordalen,,1,0.0,,False
1 vs 3,990602077,Kjell østlid it tjenester,,1,0.0,,False
1 vs 3,991669736,C:comm håkon andre lundsett,,1,0.0,,False
1 vs 3,991921737,Fsys AS,,1,0.0,,False
1 vs 3,992826967,Jw henriksen,,1,0.0,,False
1 vs 3,994431374,Eie it,,1,0.0,,False
1 vs 3,995064537,Noss it,,1,0.0,,False
1 vs 3,996208427,Torben andersen media,,1,0.0,,False
1 vs 3,996313417,Nordbø software AS,,1,0.0,,False
1 vs 3,997791134,Zaliro invest AS,,1,0.0,,False
1 vs 3,998066883,Hns consult AS,,1,0.0,,False
1 vs 3,998664942,Annec nygård web design,,1,0.0,,False
1 vs 3,933197832,Seizan invest AS,,1,0.0,,False
1 vs 3,981689941,Marek szumski it consulting,,1,0.0,,False
1 vs 3,997497694,Odinsen kommunikasjon,,1,0.0,,False
1 vs 3,921541295,Bionér AS,,1,0.0,,False
1 vs 3,923070575,Apper systems AS,,1,0.0,,False
1 vs 3,925719986,Lending tech AS,,1,0.0,,False
1 vs 3,928075737,Sjese AS,,1,0.0,,False
1 vs 3,928664449,Moland datacenter AS,,1,0.0,,False
1 vs 3,929409868,Bits & hills AS,,1,0.0,,False
1 vs 3,820963202,Agric AS,,1,0.0,,False
1 vs 3,920915701,Unlimit AS,,1,0.0,,False
1 vs 3,934929748,Nordavind group AS,,1,0.0,,False
1 vs 3,935819547,Unlimit as konkursbo,,1,0.0,,False
1 vs 3,936109640,Nilsen creative,,1,0.0,,False
1 vs 3,932235072,Friar venture AS,,1,0.0,,False
1 vs 3,912536114,Sparebankstiftinga bø,,1,0.0,,False
1 vs 3,912536262,Sparebankstiftinga Seljord,,1,0.0,,False
1 vs 3,930453846,Sparebankstiftelsen skagerrak - Bamble og Kragerø,,1,0.0,,False
1 vs 3,999177743,Sparebankstiftelsen Telemark,,1,0.0,,False
1 vs 3,999177794,Sparebankstiftelsen Nome,,1,0.0,,False
1 vs 3,813005492,Omtveit holding AS,,1,0.0,,False
1 vs 3,814233162,Prestejordet AS,,1,0.0,,False
1 vs 3,889187972,Taalund holding AS,,1,0.0,,False
1 vs 3,892494142,With holding AS,,1,0.0,,False
1 vs 3,911896729,Seidenweg AS,,1,0.0,,False
1 vs 3,912507513,Event horizon AS,,1,0.0,,False
1 vs 3,912854752,Taca AS,,1,0.0,,False
1 vs 3,912871584,73bits AS,,1,0.0,,False
1 vs 3,912871592,Hellstrøm multimedia AS,,1,0.0,,False
1 vs 3,913183150,Muleknausen AS,,1,0.0,,False
1 vs 3,914483867,Tml invest AS,,1,0.0,,False
1 vs 3,914629926,Tempo investering AS,,1,0.0,,False
1 vs 3,915077455,Ftb invest AS,,1,0.0,,False
1 vs 3,918187286,Bromely holding AS,,1,0.0,,False
1 vs 3,918679340,Findal invest AS,,1,0.0,,False
1 vs 3,918712054,Ri brauti invest AS,,1,0.0,,False
1 vs 3,918875034,Walk on AS,,1,0.0,,False
1 vs 3,919170727,Mestring holding AS,,1,0.0,,False
1 vs 3,919724226,Joo invest AS,,1,0.0,,False
1 vs 3,919794259,Haksol holding AS,,1,0.0,,False
1 vs 3,921010710,Ff energi AS,,1,0.0,,False
1 vs 3,921180691,Schybaj holding AS,,1,0.0,,False
1 vs 3,930388742,As herdebred,,1,0.0,,False
1 vs 3,982356865,Paulsen consult AS,,1,0.0,,False
1 vs 3,988119946,Brødrene grimstvedt holding AS,,1,0.0,,False
1 vs 3,988387517,Sj holding AS,,1,0.0,,False
1 vs 3,988895601,Ingro - holding AS,,1,0.0,,False
1 vs 3,988899119,Tj interiør AS,,1,0.0,,False
1 vs 3,988977381,Chc invest AS,,1,0.0,,False
1 vs 3,989002910,Ajo holding AS,,1,0.0,,False
1 vs 3,989094076,Birger holding AS,,1,0.0,,False
1 vs 3,989112147,Gunnar kleppen AS,,1,0.0,,False
1 vs 3,989190105,Thomas f fredriksen invest AS,,1,0.0,,False
1 vs 3,989231820,Harald meier nilsen AS,,1,0.0,,False
1 vs 3,989360914,Athene trading AS,,1,0.0,,False
1 vs 3,990019568,Slettemeås invest AS,,1,0.0,,False
1 vs 3,991818774,Lunden holding AS,,1,0.0,,False
1 vs 3,995336359,Knut fosse AS,,1,0.0,,False
1 vs 3,995912309,Spearmint invest AS,,1,0.0,,False
1 vs 3,997650352,Jsl investering AS,,1,0.0,,False
1 vs 3,997850246,Kaasa invest ii AS,,1,0.0,,False
1 vs 3,998049148,Ibenor AS,,1,0.0,,False
1 vs 3,971327006,Vest-telemark kraftlags pensjonskasse,,1,0.0,,False
1 vs 3,979320485,Skagerak energi pensjonskasse,,1,0.0,,False
1 vs 3,970273468,Takstmann annfinn helleberg,,1,0.0,,False
1 vs 3,998832845,Reconsult AS,,1,0.0,,False
1 vs 3,919215216,Vest-telemark forsikring AS,,1,0.0,,False
1 vs 3,920332188,Forsikringssenter sør AS,,1,0.0,,False
1 vs 3,928595153,Grenland assuranse AS,,1,0.0,,False
1 vs 3,931575511,Tmd forsikring AS,,1,0.0,,False
1 vs 3,976304322,Telemark forsikring AS,,1,0.0,,False
1 vs 3,813598272,Jaka eiendom AS,,1,0.0,,False
1 vs 3,813820552,Pancom property AS,,1,0.0,,False
1 vs 3,817083072,Gulliksen-eiendom AS,,1,0.0,,False
1 vs 3,820239342,Forberg utleie AS,,1,0.0,,False
1 vs 3,824914052,Rose eiendom AS,,1,0.0,,False
1 vs 3,826579382,Kollen skilodge AS,,1,0.0,,False
1 vs 3,826933712,Titan eiendom AS,,1,0.0,,False
1 vs 3,829382482,Utile AS,,1,0.0,,False
1 vs 3,830081992,Hegna-eiendom AS,,1,0.0,,False
1 vs 3,830100202,Herman baggers gate 14 AS,,1,0.0,,False
1 vs 3,830854312,Bjørtuft eiendom AS,,1,0.0,,False
1 vs 3,833393782,Proper10 as tvangsavviklingsbo,,1,0.0,,False
1 vs 3,833779672,Trygg boligservice AS,,1,0.0,,False
1 vs 3,834409542,Lifjell hyttegrend AS,,1,0.0,,False
1 vs 3,835627942,Spb holding as tvangsavviklingsbo,,1,0.0,,False
1 vs 3,865541392,Møbel og innredningssnekkeriet arve mastereid,,1,0.0,,False
1 vs 3,880413112,Vks alarm og sikkerhet AS,,1,0.0,,False
1 vs 3,881623722,Momentum invest AS,,1,0.0,,False
1 vs 3,882770222,Skotfoss bruk da,,1,0.0,,False
1 vs 3,888013962,Trols AS,,1,0.0,,False
1 vs 3,896247042,Crumena AS,,1,0.0,,False
1 vs 3,898694992,Baze holding AS,,1,0.0,,False
1 vs 3,899293142,Klosterskogen eiendom AS,,1,0.0,,False
1 vs 3,911601087,Storgata 13 Kragerø AS,,1,0.0,,False
1 vs 3,911716402,Nia holding AS,,1,0.0,,False
1 vs 3,911768704,Haugevigkilen hytteområde AS,,1,0.0,,False
1 vs 3,911889714,Nsg estate AS,,1,0.0,,False
1 vs 3,912543633,Lundekroken 10 AS,,1,0.0,,False
1 vs 3,912750434,Tvb tomter AS,,1,0.0,,False
1 vs 3,912830977,Gisle gardsteig,,1,0.0,,False
1 vs 3,913089103,Høyne AS,,1,0.0,,False
1 vs 3,913266587,Pancom utvikling AS,,1,0.0,,False
