Kommune,Utdanningsnivå,Kjønn,Variabel,År,Verdi
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2007,79.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2008,78.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2009,80.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2010,94.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2011,98.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2012,103.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2013,121.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2014,39.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2015,38.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2016,32.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2017,39.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2018,35.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2019,32.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2004,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2005,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2006,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2007,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2008,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2009,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2010,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2011,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2012,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2013,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2014,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2015,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2016,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2017,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2018,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2019,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2004,45.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2005,47.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2006,46.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2007,46.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2008,40.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2009,38.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2010,38.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2011,42.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2012,50.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2013,52.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2014,19.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2015,18.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2016,17.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2017,22.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2018,20.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2019,17.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2004,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2005,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2006,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2007,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2008,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2009,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2010,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2011,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2012,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2013,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2014,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2015,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2016,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2017,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2018,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2019,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2004,31.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2005,32.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2006,31.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2007,33.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2008,38.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2009,42.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2010,56.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2011,56.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2012,53.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2013,69.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2014,20.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2015,20.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2016,15.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2017,17.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2018,15.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2019,15.0
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2004,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2005,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2006,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2007,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2008,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2009,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2010,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2011,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2012,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2013,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2014,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2015,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2016,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2017,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2018,nan
Tinn (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over (prosent),2019,nan
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2004,2648.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2005,2613.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2006,2594.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2007,2566.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2008,2527.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2009,2524.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2010,2538.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2011,2515.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2012,2473.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2013,2470.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2014,2474.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2015,2471.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2016,2360.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2017,2309.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2018,2323.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over,2019,2332.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2004,51.9
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2005,51.9
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2006,52.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2007,52.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2008,51.9
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2009,52.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2010,52.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2011,51.8
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2012,51.3
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2013,51.2
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2014,50.8
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2015,50.1
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2016,48.0
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2017,46.9
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2018,47.7
Tinn (-2019),Videregående skolenivå,Begge kjønn,Personer 16 år og over (prosent),2019,48.3
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2004,1272.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2005,1251.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2006,1234.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2007,1246.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2008,1235.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2009,1240.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2010,1236.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2011,1206.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2012,1155.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2013,1146.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2014,1152.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2015,1155.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2016,1122.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2017,1080.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2018,1073.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over,2019,1078.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2004,48.3
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2005,48.2
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2006,48.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2007,48.8
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2008,48.8
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2009,49.2
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2010,49.0
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2011,48.3
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2012,46.9
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2013,46.9
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2014,46.7
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2015,46.9
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2016,45.4
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2017,43.8
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2018,43.8
Tinn (-2019),Videregående skolenivå,Kvinner,Personer 16 år og over (prosent),2019,44.2
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2004,1376.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2005,1362.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2006,1360.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2007,1320.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2008,1292.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2009,1284.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2010,1302.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2011,1309.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2012,1318.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2013,1324.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2014,1322.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2015,1316.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2016,1238.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2017,1229.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2018,1250.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over,2019,1254.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2004,55.7
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2005,55.8
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2006,56.2
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2007,55.4
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2008,55.3
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2009,55.0
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2010,55.2
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2011,55.4
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2012,55.9
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2013,55.7
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2014,54.9
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2015,53.2
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2016,50.7
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2017,49.9
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2018,51.7
Tinn (-2019),Videregående skolenivå,Menn,Personer 16 år og over (prosent),2019,52.4
Tinn (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over,2020,130.0
Tinn (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over,2021,140.0
Tinn (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over,2022,146.0
Tinn (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over,2023,150.0
Tinn (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over (prosent),2020,2.7
Tinn (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over (prosent),2021,3.0
Tinn (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over (prosent),2022,3.1
Tinn (2020-2023),Fagskolenivå,Begge kjønn,Personer 16 år og over (prosent),2023,3.1
Tinn (2020-2023),Fagskolenivå,Kvinner,Personer 16 år og over,2020,38.0
Tinn (2020-2023),Fagskolenivå,Kvinner,Personer 16 år og over,2021,45.0
Tinn (2020-2023),Fagskolenivå,Kvinner,Personer 16 år og over,2022,47.0
Tinn (2020-2023),Fagskolenivå,Kvinner,Personer 16 år og over,2023,47.0
Tinn (2020-2023),Fagskolenivå,Kvinner,Personer 16 år og over (prosent),2020,1.6
