Nace_1_nr,Nace_1_navn,Nace_2_nr,Nace_2_navn,Nace_3_nr,Nace_3_navn,Nace_4_nr,Nace_4_navn,Nace_5_nr,Nace_5_navn
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.96,"Aktiviteter innenfor tradisjonell, komplementær og alternativ medisin",86.960,"Aktiviteter innenfor tradisjonell, komplementær og alternativ medisin"
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.97,"Formidlingstjenester tilknyttet lege-, tannlegetjenester og andre helsetjenester",86.970,"Formidlingstjenester tilknyttet lege-, tannlegetjenester og andre helsetjenester"
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.99,Andre helsetjenester ikke nevnt annet sted,86.991,Ortopedi- og fotterapitjenester
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.99,Andre helsetjenester ikke nevnt annet sted,86.992,Forebyggende helsearbeid
Q,Helse- og sosialtjenester,86,Helsetjenester,86.9,Andre helsetjenester,86.99,Andre helsetjenester ikke nevnt annet sted,86.993,Andre helsetjenester ellers
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.1,Pleie- og omsorgstjenester i institusjon,87.10,Helse- og omsorgstjenester med sykepleie i institusjoner og andre botilbud,87.101,Tjenester i spesialinstitusjon innenfor helse- og omsorg
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.1,Pleie- og omsorgstjenester i institusjon,87.10,Helse- og omsorgstjenester med sykepleie i institusjoner og andre botilbud,87.102,Sykehjemstjenester
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.1,Pleie- og omsorgstjenester i institusjon,87.10,Helse- og omsorgstjenester med sykepleie i institusjoner og andre botilbud,87.103,Øyeblikkelig hjelp døgntilbud
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.1,Pleie- og omsorgstjenester i institusjon,87.10,Helse- og omsorgstjenester med sykepleie i institusjoner og andre botilbud,87.104,Tjenester i avlastningsboliger/-institusjoner
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.1,Pleie- og omsorgstjenester i institusjon,87.10,Helse- og omsorgstjenester med sykepleie i institusjoner og andre botilbud,87.105,Tjenester i barneboliger
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.1,Pleie- og omsorgstjenester i institusjon,87.10,Helse- og omsorgstjenester med sykepleie i institusjoner og andre botilbud,87.106,"Helse- og omsorgstjenester i bofelleskap, samlokaliserte omsorgsboliger og lignende"
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.2,"Omsorgstjenester i botilbud for personer med psykiske helseproblemer, utviklingshemming eller rusmiddelproblemer",87.20,"Omsorgstjenester i botilbud for personer med psykiske helseproblemer, utviklingshemming eller rusmiddelproblemer",87.201,Omsorgstjenester i botilbud for personer med psykiske helseproblemer og/eller rusmiddelproblemer
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.2,"Omsorgstjenester i botilbud for personer med psykiske helseproblemer, utviklingshemming eller rusmiddelproblemer",87.20,"Omsorgstjenester i botilbud for personer med psykiske helseproblemer, utviklingshemming eller rusmiddelproblemer",87.202,Omsorgsinstitusjoner for rusmiddelmisbrukere
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.2,"Omsorgstjenester i botilbud for personer med psykiske helseproblemer, utviklingshemming eller rusmiddelproblemer",87.20,"Omsorgstjenester i botilbud for personer med psykiske helseproblemer, utviklingshemming eller rusmiddelproblemer",87.203,Bofellesskap for psykisk utviklingshemmede
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.3,Omsorgstjenester i botilbud for eldre eller personer med fysisk funksjonsnedsettelse,87.30,Institusjoner og bofellesskap innen omsorg for eldre og funksjonshemmede,87.300,Omsorgstjenester i botilbud for eldre eller personer med fysisk funksjonsnedsettelse
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.3,Omsorgstjenester i botilbud for eldre eller personer med fysisk funksjonsnedsettelse,87.30,Institusjoner og bofellesskap innen omsorg for eldre og funksjonshemmede,87.301,Aldershjem
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.3,Omsorgstjenester i botilbud for eldre eller personer med fysisk funksjonsnedsettelse,87.30,Institusjoner og bofellesskap innen omsorg for eldre og funksjonshemmede,87.302,Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell hele døgnet
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.3,Omsorgstjenester i botilbud for eldre eller personer med fysisk funksjonsnedsettelse,87.30,Institusjoner og bofellesskap innen omsorg for eldre og funksjonshemmede,87.303,Bofellesskap for eldre og funksjonshemmede med fast tilknyttet personell deler av døgnet
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.3,Omsorgstjenester i botilbud for eldre eller personer med fysisk funksjonsnedsettelse,87.30,Institusjoner og bofellesskap innen omsorg for eldre og funksjonshemmede,87.304,Avlastningsboliger/-institusjoner
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.3,Omsorgstjenester i botilbud for eldre eller personer med fysisk funksjonsnedsettelse,87.30,Institusjoner og bofellesskap innen omsorg for eldre og funksjonshemmede,87.305,Barneboliger
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.9,Omsorgstjenester i andre institusjoner og botilbud,87.90,Andre omsorgsinstitusjoner,87.901,Institusjoner innen barne- og ungdomsvern
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.9,Omsorgstjenester i andre institusjoner og botilbud,87.90,Andre omsorgsinstitusjoner,87.909,Omsorgsinstitusjoner ellers
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.9,Omsorgstjenester i andre institusjoner og botilbud,87.91,Formidlingstjenester tilknyttet omsorgstjenester i botilbud,87.910,Formidlingstjenester tilknyttet omsorgstjenester i botilbud
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.9,Omsorgstjenester i andre institusjoner og botilbud,87.99,Andre omsorgs- og sosialtjenester i botilbud ikke nevnt annet sted,87.991,Tjenester i barneverninstitusjoner
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.9,Omsorgstjenester i andre institusjoner og botilbud,87.99,Andre omsorgs- og sosialtjenester i botilbud ikke nevnt annet sted,87.992,Asylmottakstjenester
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",87,Helse- og omsorgstjenester i institusjoner og andre botilbud,87.9,Omsorgstjenester i andre institusjoner og botilbud,87.99,Andre omsorgs- og sosialtjenester i botilbud ikke nevnt annet sted,87.999,Andre botilbud innenfor sosiale tjenester ikke nevnt annet sted
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.1,Omsorgs- og sosialtjenester uten botilbud for eldre og personer med funksjonsnedsettelse,88.10,Sosialtjenester uten botilbud for eldre og funksjonshemmede,88.101,Hjemmehjelp
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.1,Omsorgs- og sosialtjenester uten botilbud for eldre og personer med funksjonsnedsettelse,88.10,Sosialtjenester uten botilbud for eldre og funksjonshemmede,88.102,Dagaktivitetstilbud tilpasset målgrupper
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.1,Omsorgs- og sosialtjenester uten botilbud for eldre og personer med funksjonsnedsettelse,88.10,Sosialtjenester uten botilbud for eldre og funksjonshemmede,88.103,Tjenester i seniorsentre
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.1,Omsorgs- og sosialtjenester uten botilbud for eldre og personer med funksjonsnedsettelse,88.10,Sosialtjenester uten botilbud for eldre og funksjonshemmede,88.104,Brukerstyrt personlig assistanse (BPA)
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.1,Omsorgs- og sosialtjenester uten botilbud for eldre og personer med funksjonsnedsettelse,88.10,Sosialtjenester uten botilbud for eldre og funksjonshemmede,88.105,Avlastning utenfor institusjon
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.1,Omsorgs- og sosialtjenester uten botilbud for eldre og personer med funksjonsnedsettelse,88.10,Sosialtjenester uten botilbud for eldre og funksjonshemmede,88.106,Støttekontakt- og besøkstjeneste
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.9,Andre sosialtjenester uten botilbud,88.91,Dagaktivitetstilbud for barn,88.910,Dagaktivitetstilbud for barn
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.9,Andre sosialtjenester uten botilbud,88.91,Dagaktivitetstilbud for barn,88.911,Barnehager
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.9,Andre sosialtjenester uten botilbud,88.91,Dagaktivitetstilbud for barn,88.912,Barneparker og dagmammaer
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.9,Andre sosialtjenester uten botilbud,88.91,Dagaktivitetstilbud for barn,88.913,Skolefritidsordninger
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.9,Andre sosialtjenester uten botilbud,88.91,Dagaktivitetstilbud for barn,88.914,Fritidsklubber for barn og ungdom
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.9,Andre sosialtjenester uten botilbud,88.99,Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.991,Barneverntjenester
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.9,Andre sosialtjenester uten botilbud,88.99,Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.992,Familieverntjenester
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.9,Andre sosialtjenester uten botilbud,88.99,Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.993,Arbeidstrening for ordinært arbeidsmarked
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.9,Andre sosialtjenester uten botilbud,88.99,Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.994,Varig tilrettelagt arbeid
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.9,Andre sosialtjenester uten botilbud,88.99,Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.995,Sosiale velferdsorganisasjoner
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.9,Andre sosialtjenester uten botilbud,88.99,Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.996,Andre sosialtjenester uten botilbud ellers
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.9,Andre sosialtjenester uten botilbud,88.99,Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.997,Sosialtjenester for rusmiddelmisbrukere uten botilbud
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.9,Andre sosialtjenester uten botilbud,88.99,Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.998,Kommunale sosialkontortjenester
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",88,Omsorgs- og sosialtjenester uten botilbud,88.9,Andre sosialtjenester uten botilbud,88.99,Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.999,Andre sosialtjenester uten botilbud
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.0,Kunstnerisk virksomhet og underholdningsvirksomhet,90.01,Utøvende kunstnere og underholdningsvirksomhet,90.011,Utøvende kunstnere og underholdningsvirksomhet innen musikk
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.0,Kunstnerisk virksomhet og underholdningsvirksomhet,90.01,Utøvende kunstnere og underholdningsvirksomhet,90.012,Utøvende kunstnere og underholdningsvirksomhet innen scenekunst
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.0,Kunstnerisk virksomhet og underholdningsvirksomhet,90.01,Utøvende kunstnere og underholdningsvirksomhet,90.019,Utøvende kunstnere og underholdningsvirksomhet ikke nevnt annet sted
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.0,Kunstnerisk virksomhet og underholdningsvirksomhet,90.02,Tjenester tilknyttet underholdningsvirksomhet,90.020,Tjenester tilknyttet underholdningsvirksomhet
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.0,Kunstnerisk virksomhet og underholdningsvirksomhet,90.03,Selvstendig kunstnerisk virksomhet,90.031,Selvstendig kunstnerisk virksomhet innen visuell kunst
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.0,Kunstnerisk virksomhet og underholdningsvirksomhet,90.03,Selvstendig kunstnerisk virksomhet,90.032,Selvstendig kunstnerisk virksomhet innen musikk
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.0,Kunstnerisk virksomhet og underholdningsvirksomhet,90.03,Selvstendig kunstnerisk virksomhet,90.033,Selvstendig kunstnerisk virksomhet innen scenekunst
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.0,Kunstnerisk virksomhet og underholdningsvirksomhet,90.03,Selvstendig kunstnerisk virksomhet,90.034,Selvstendig kunstnerisk virksomhet innen litteratur
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.0,Kunstnerisk virksomhet og underholdningsvirksomhet,90.03,Selvstendig kunstnerisk virksomhet,90.035,Selvstendig kunstnerisk virksomhet innen blogging
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.0,Kunstnerisk virksomhet og underholdningsvirksomhet,90.03,Selvstendig kunstnerisk virksomhet,90.039,Selvstendig kunstnerisk virksomhet ikke nevnt annet sted
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.0,Kunstnerisk virksomhet og underholdningsvirksomhet,90.04,Drift av lokaler tilknyttet kunstnerisk virksomhet,90.040,Drift av lokaler tilknyttet kunstnerisk virksomhet
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.1,Kunstnerisk virksomhet,90.11,Skapende kunstnerisk virksomhet innenfor litteratur og musikalsk komposisjon,90.111,Skapende kunstnerisk virksomhet innenfor litteratur
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.1,Kunstnerisk virksomhet,90.11,Skapende kunstnerisk virksomhet innenfor litteratur og musikalsk komposisjon,90.112,Skapende kunstnerisk virksomhet innenfor komposisjon av musikk
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.1,Kunstnerisk virksomhet,90.12,Skapende kunstnerisk virksomhet innenfor visuell kunst,90.120,Skapende kunstnerisk virksomhet innenfor visuell kunst
R,"Kulturell virksomhet, underholdning og fritidsaktiviteter",90,Kunstnerisk virksomhet og underholdningsvirksomhet,90.1,Kunstnerisk virksomhet,90.13,Annen kunstnerisk virksomhet,90.130,Annen kunstnerisk virksomhet
